x,y,label
0.809,1.099,1
0.723,0.141,1
0.61,0.576,1
0.883,0.258,1
0.717,0.992,1
0.709,0.953,1
0.696,0.854,1
0.672,0.142,1
0.745,0.168,1
0.707,0.096,1
0.785,0.265,1
0.6,0.612,1
0.848,0.182,1
0.503,0.67,1
0.652,0.847,1
0.731,0.077,1
0.578,0.881,1
0.608,0.861,1
0.636,0.654,1
0.838,0.179,1
0.678,0.844,1
0.796,0.267,1
0.628,0.896,1
0.69,0.168,1
0.78,0.239,1
0.727,1.048,1
0.889,0.369,1
0.755,0.921,1
0.601,0.649,1
0.789,0.288,1
0.492,0.671,1
0.88,0.32,1
0.649,0.055,1
0.575,0.505,1
0.636,0.506,1
0.666,0.632,1
0.87,0.378,1
0.797,0.915,1
0.711,0.971,1
0.796,0.125,1
0.632,0.899,1
0.544,0.716,1
0.7,0.232,1
0.661,0.144,1
0.624,0.98,1
0.791,0.378,1
0.688,0.046,1
0.833,0.33,1
0.834,0.32,1
0.625,0.185,1
0.716,0.941,1
0.85,0.401,1
0.765,0.999,1
0.584,0.772,1
0.683,0.166,1
0.648,0.213,1
0.463,0.595,1
0.833,0.412,1
0.712,0.179,1
0.735,0.359,1
0.62,0.935,1
0.881,0.403,1
0.819,0.411,1
0.925,0.39,1
0.781,0.311,1
0.725,0.931,1
0.833,0.397,1
0.661,0.191,1
0.641,0.631,1
0.61,1.019,1
0.835,0.282,1
0.748,0.883,1
0.615,0.68,1
0.535,0.725,1
0.683,0.921,1
0.542,0.646,1
0.951,0.294,1
0.797,0.358,1
0.643,0.882,1
0.808,0.446,1
0.725,0.26,1
0.73,0.109,1
0.609,0.564,1
0.601,0.677,1
0.587,0.745,1
0.798,0.132,1
0.579,0.757,1
0.511,0.655,1
0.856,0.395,1
0.701,0.143,1
0.659,0.665,1
0.82,0.295,1
0.68,0.904,1
0.702,0.89,1
0.783,0.317,1
0.683,0.19,1
0.531,0.74,1
0.722,0.068,1
0.594,0.126,1
0.746,0.137,1
0.795,0.388,1
0.745,0.276,1
0.791,0.279,1
0.584,0.7,1
0.547,0.676,1
0.843,0.415,1
0.638,0.602,1
0.58,0.037,1
0.666,0.973,1
0.711,0.096,1
0.835,0.327,1
0.724,0.096,1
0.91,0.285,1
0.739,0.027,1
0.681,0.058,1
0.716,0.113,1
0.581,0.581,1
0.773,0.382,1
0.666,0.881,1
0.633,0.977,1
0.64,0.002,1
0.902,0.242,1
0.886,0.24,1
0.914,0.312,1
0.739,0.412,1
0.936,0.321,1
0.596,0.519,1
0.721,0.103,1
0.919,0.229,1
0.665,0.988,1
0.721,0.108,1
0.715,0.696,1
0.702,0.132,1
0.785,0.366,1
0.759,0.434,1
0.59,0.895,1
0.854,0.329,1
0.685,0.677,1
0.878,0.239,1
0.739,0.975,1
0.726,0.973,1
0.677,0.954,1
0.67,0.91,1
0.679,0.15,1
0.765,0.761,1
0.864,0.398,1
0.596,1.022,1
0.805,1.003,1
0.629,0.635,1
0.47,0.627,1
0.616,0.996,1
0.803,0.286,1
0.723,0.941,1
0.651,0.902,1
0.829,0.371,1
0.707,0.929,1
0.71,1.002,1
0.816,0.124,1
0.802,0.372,1
0.795,0.323,1
0.618,0.009,1
0.847,0.146,1
0.701,0.946,1
0.728,0.994,1
0.798,0.284,1
0.652,0.983,1
0.731,0.06,1
0.568,0.72,1
0.84,0.062,1
0.72,0.072,1
0.804,0.111,1
0.573,0.689,1
0.975,0.222,1
0.616,0.532,1
0.647,0.852,1
0.633,0.046,1
0.694,1.037,1
0.79,0.349,1
0.678,0.694,1
0.606,0.048,1
0.748,0.195,1
0.769,0.386,1
0.612,0.731,1
0.692,0.084,1
0.75,0.904,1
0.879,0.388,1
0.947,0.296,1
0.839,0.121,1
0.594,0.649,1
0.61,0.619,1
0.791,0.289,1
0.729,0.15,1
0.627,0.899,1
0.869,0.331,1
0.752,0.92,1
0.598,0.591,1
0.822,0.052,1
0.886,0.428,1
0.83,0.427,1
0.742,0.925,1
0.696,0.114,1
0.673,0.062,1
0.609,0.926,1
0.716,0.881,1
0.848,0.281,1
0.726,0.968,1
0.743,0.867,1
0.81,0.166,1
0.668,0.875,1
0.612,0.777,1
0.79,0.104,1
0.655,0.754,1
0.728,0.169,1
0.858,0.265,1
0.651,0.212,1
0.575,0.905,1
0.686,1.05,1
0.684,0.686,1
0.706,0.844,1
0.775,0.325,1
0.742,0.146,1
0.687,0.111,1
0.499,0.602,1
0.788,0.122,1
0.786,0.042,1
0.582,0.148,1
0.883,0.409,1
0.786,0.201,1
0.707,0.015,1
0.568,0.563,1
0.589,0.084,1
0.66,0.047,1
0.584,0.872,1
0.64,0.02,1
0.654,0.157,1
0.678,0.172,1
0.754,0.246,1
0.893,0.431,1
0.905,0.309,1
0.794,0.309,1
0.584,0.595,1
0.72,0.712,1
0.716,0.978,1
0.7,0.113,1
0.559,0.671,1
0.677,0.909,1
0.594,0.656,1
0.619,0.615,1
0.714,0.085,1
0.64,0.917,1
0.604,0.99,1
0.761,0.275,1
0.827,0.341,1
0.695,0.883,1
0.688,0.017,1
0.814,0.307,1
0.588,0.155,1
0.683,0.077,1
0.751,0.167,1
0.715,0.163,1
0.769,0.37,1
0.518,0.578,1
0.727,0.119,1
0.737,0.144,1
0.755,0.947,1
0.65,0.858,1
0.692,0.857,1
0.765,0.889,1
0.641,0.9,1
0.58,0.847,1
0.809,0.032,1
0.828,0.048,1
0.557,0.679,1
0.689,0.983,1
0.75,0.256,1
0.726,0.168,1
0.85,0.208,1
0.678,0.081,1
0.686,0.7,1
0.712,0.156,1
0.79,0.151,1
0.949,0.33,1
0.815,0.308,1
0.677,0.013,1
0.629,0.594,1
0.776,0.188,1
0.566,0.768,1
0.874,0.365,1
0.692,0.712,1
0.627,0.647,1
1.01,0.372,1
0.673,0.05,1
0.655,0.857,1
0.774,0.866,1
0.502,0.67,1
0.695,0.074,1
0.881,0.367,1
0.57,0.736,1
0.812,0.41,1
0.742,0.214,1
0.835,0.106,1
0.668,0.688,1
0.833,0.345,1
0.613,0.819,1
0.773,0.172,1
0.656,0.681,1
0.638,0.991,1
0.603,0.713,1
0.71,0.043,1
0.498,0.666,1
0.598,0.738,1
0.853,0.298,1
0.573,0.713,1
0.702,0.169,1
0.84,0.333,1
0.91,0.297,1
0.653,0.268,1
0.806,0.36,1
0.605,0.757,1
0.794,0.117,1
0.634,0.969,1
0.71,0.92,1
0.564,0.677,1
0.705,0.93,1
0.666,0.942,1
0.792,0.356,1
0.671,0.009,1
0.689,0.887,1
0.853,0.808,2
0.805,0.342,1
0.64,0.919,1
0.565,0.613,1
0.773,0.292,1
0.787,0.927,1
0.602,0.747,1
0.59,0.575,1
0.531,0.599,1
0.624,0.731,1
0.639,0.622,1
0.864,0.392,1
0.795,0.108,1
0.67,0.059,1
0.769,0.797,1
0.663,0.964,1
0.971,0.338,1
0.597,0.772,1
0.662,0.188,1
0.791,0.385,1
0.606,0.54,1
0.829,0.447,1
0.647,0.051,1
0.822,0.388,1
0.601,0.591,1
0.765,1.006,1
0.782,0.382,1
0.661,0.995,1
0.858,0.254,1
0.907,0.321,1
0.683,0.914,1
0.813,0.352,1
0.775,0.262,1
0.743,0.194,1
0.716,0.394,1
0.732,0.89,1
0.683,0.673,1
0.727,0.083,1
0.759,0.223,1
0.597,0.696,1
0.675,0.91,1
0.634,0.308,1
0.695,0.023,1
0.822,0.369,1
0.548,0.677,1
0.854,0.234,1
0.65,0.827,1
0.644,0.609,1
0.657,0.868,1
0.685,0.823,1
0.637,0.593,1
0.677,0.181,1
0.688,0.966,1
0.647,0.643,1
0.881,0.397,1
0.636,0.754,1
0.768,0.348,1
0.595,0.995,1
0.748,0.118,1
0.782,0.132,1
0.579,0.77,1
0.758,0.169,1
0.834,0.3,1
0.647,0.987,1
0.697,0.972,1
0.745,0.135,1
0.666,0.957,1
0.873,0.365,1
0.658,0.94,1
0.733,0.048,1
0.6,0.659,1
0.766,0.168,1
0.504,0.868,1
0.93,0.384,1
0.675,0.255,1
0.608,0.62,1
0.808,0.292,1
0.928,0.411,1
0.629,0.936,1
0.664,0.875,1
0.765,0.112,1
0.558,0.667,1
0.801,0.143,1
0.743,0.264,1
0.752,0.272,1
0.909,0.356,1
0.538,0.585,1
0.797,0.096,1
0.697,0.925,1
0.567,0.669,1
0.772,0.087,1
0.867,0.422,1
0.772,0.958,1
0.699,0.098,1
0.553,0.707,1
0.823,0.436,1
0.926,0.251,1
0.799,0.09,1
0.621,0.1,1
0.828,0.25,1
0.787,0.408,1
0.839,0.218,1
0.684,0.143,1
0.456,0.683,1
0.787,0.068,1
0.583,0.644,1
0.616,0.771,1
0.516,0.639,1
0.734,0.883,1
0.554,0.874,1
0.835,0.371,1
0.616,0.91,1
0.7,0.979,1
0.767,0.343,1
0.501,0.699,1
0.729,0.024,1
0.668,0.715,1
0.593,0.996,1
0.949,0.47,1
0.686,0.915,1
0.752,0.953,1
0.59,0.658,1
0.728,0.909,1
0.576,0.644,1
0.838,0.382,1
0.767,0.296,1
0.574,0.884,1
0.506,0.574,1
0.724,0.096,1
0.976,0.283,1
0.652,0.856,1
0.86,0.259,1
0.657,0.105,1
0.779,0.037,1
0.639,0.686,1
0.548,0.953,1
0.823,0.4,1
0.69,0.087,1
0.686,0.16,1
0.692,1.024,1
0.689,0.941,1
0.788,0.325,1
0.512,0.745,1
0.659,1.013,1
0.666,0.733,1
0.674,0.766,1
0.67,0.756,1
0.787,0.335,1
0.725,0.983,1
0.697,0.948,1
0.632,1.044,1
0.81,0.271,1
0.777,0.309,1
0.476,0.596,1
0.687,0.968,1
0.642,0.891,1
0.628,0.101,1
0.821,0.341,1
0.681,1.112,1
0.75,0.094,1
0.473,0.557,1
0.782,0.97,1
0.731,0.099,1
0.749,0.18,1
0.694,0.163,1
0.66,0.877,1
0.703,1.006,1
0.678,0.98,1
0.692,0.2,1
0.685,0.906,1
0.646,0.907,1
0.545,0.993,1
0.822,0.256,1
0.835,0.359,1
0.742,0.633,1
0.682,0.027,1
0.685,0.873,1
0.66,1.001,1
0.61,0.925,1
0.867,0.394,1
0.629,0.686,1
0.654,0.906,1
0.63,0.093,1
0.68,0.143,1
0.742,0.959,1
0.776,0.408,1
0.717,0.081,1
0.711,0.787,1
0.815,0.263,1
0.754,0.344,1
0.624,0.677,1
0.815,0.357,1
0.648,0.616,1
0.486,0.687,1
0.807,0.325,1
0.662,0.862,1
0.846,0.442,1
0.764,0.883,1
0.886,0.248,1
0.702,0.136,1
0.712,0.943,1
0.73,0.202,1
0.87,0.185,1
0.629,0.932,1
0.531,0.637,1
0.718,1.063,1
0.82,0.375,1
0.786,0.338,1
0.8,0.307,1
0.72,0.938,1
0.651,0.043,1
0.731,1.004,1
0.745,0.083,1
0.765,0.266,1
0.564,0.779,1
0.765,0.331,1
0.747,0.198,1
0.841,0.333,1
0.508,0.547,1
0.658,0.054,1
0.754,0.209,1
0.633,0.97,1
0.595,0.727,1
0.913,0.437,1
0.856,0.298,1
0.555,0.705,1
0.691,0.924,1
0.641,0.719,1
0.697,0.043,1
0.74,0.1,1
0.474,0.536,1
0.774,0.919,1
0.641,0.675,1
0.668,0.952,1
0.927,0.314,1
0.802,0.252,1
0.664,0.64,1
0.663,0.893,1
0.558,0.553,1
0.765,0.057,1
0.775,0.932,1
0.608,0.172,1
0.589,0.692,1
0.901,0.254,1
0.509,0.696,1
0.847,0.908,1
0.773,0.41,1
0.698,0.865,1
0.663,0.942,1
0.89,0.294,1
0.704,0.012,1
0.586,0.544,1
0.858,0.395,1
0.72,0.034,1
0.668,0.878,1
0.748,0.379,1
0.586,0.736,1
0.588,1.025,1
0.696,0.045,1
0.813,0.317,1
0.558,0.691,1
0.736,0.422,1
0.887,0.336,1
0.795,0.389,1
0.721,0.132,1
0.627,0.641,1
0.514,0.625,1
0.622,0.583,1
0.757,0.054,1
0.694,0.94,1
0.578,0.73,1
0.568,0.616,1
0.692,0.638,1
0.762,0.29,1
0.742,0.912,1
0.827,0.233,1
0.763,0.065,1
0.673,0.033,1
0.834,0.383,1
0.728,0.195,1
0.733,0.369,1
0.956,0.382,1
0.59,0.595,1
0.639,0.954,1
0.776,0.966,1
0.849,0.264,1
0.609,0.104,1
0.697,0.121,1
0.687,0.964,1
0.837,0.385,1
0.527,0.619,1
0.678,0.989,1
0.617,0.054,1
0.773,0.198,1
0.598,0.611,1
0.579,0.52,1
0.641,0.115,1
0.659,1.003,1
0.705,0.642,1
0.748,0.087,1
0.746,0.664,1
0.753,0.99,1
0.611,0.919,1
0.792,0.399,1
0.732,1.017,1
0.497,0.658,1
0.594,0.594,1
0.738,0.076,1
0.66,0.088,1
0.502,0.616,1
0.574,0.983,1
0.744,0.34,1
0.705,0.871,1
0.651,0.724,1
0.739,0.361,1
0.794,0.198,1
0.773,0.101,1
0.782,0.428,1
0.605,0.965,1
0.691,0.029,1
0.778,0.4,1
0.649,0.929,1
0.622,0.961,1
0.674,0.103,1
0.821,0.375,1
0.875,0.371,1
0.887,0.288,1
0.76,0.917,1
0.626,0.827,1
0.774,0.008,1
0.842,0.293,1
0.664,0.092,1
0.844,0.295,1
0.53,0.708,1
0.661,0.666,1
0.901,0.351,1
0.809,0.34,1
0.53,0.746,1
0.769,1.003,1
0.875,0.389,1
0.634,0.972,1
0.65,0.926,1
0.794,0.107,1
0.695,0.953,1
0.575,0.678,1
0.741,0.585,1
0.516,0.696,1
0.767,0.112,1
0.732,0.898,1
0.623,0.687,1
0.618,0.983,1
0.846,0.287,1
0.604,1.038,1
0.873,0.381,1
0.703,0.029,1
0.856,0.449,1
0.705,0.88,1
0.851,0.338,1
0.774,0.94,1
0.613,0.602,1
0.664,0.966,1
0.614,0.627,1
0.784,0.992,1
0.802,0.425,1
0.607,0.816,1
0.834,0.38,1
0.86,0.325,1
0.524,0.76,1
0.817,0.315,1
0.503,0.655,1
0.691,0.964,1
0.897,0.301,1
0.707,0.94,1
0.747,0.998,1
0.777,0.124,1
0.737,0.317,1
0.661,0.745,1
0.77,0.17,1
0.724,0.946,1
0.584,0.614,1
0.655,0.129,1
0.543,0.988,1
0.629,0.622,1
0.73,0.404,1
0.798,0.254,1
0.742,0.946,1
0.635,0.645,1
0.635,0.065,1
0.967,0.43,1
0.686,0.112,1
0.528,0.64,1
0.684,0.634,1
0.918,0.336,1
0.678,0.856,1
0.806,0.115,1
0.756,0.031,1
0.841,0.279,1
0.77,0.345,1
0.744,1.018,1
0.662,0.027,1
0.792,0.41,1
0.785,0.392,1
0.783,0.008,1
0.663,0.127,1
0.669,0.002,1
0.57,0.733,1
0.724,0.337,1
0.729,0.104,1
0.71,0.087,1
0.544,0.663,1
0.762,0.133,1
0.686,0.915,1
0.657,0.663,1
0.584,0.551,1
0.843,0.466,1
0.785,0.309,1
0.706,0.931,1
0.757,0.124,1
0.598,0.622,1
0.706,0.23,1
0.721,0.924,1
0.775,0.095,1
0.645,0.061,1
0.66,0.651,1
0.633,0.128,1
0.658,0.073,1
0.687,0.913,1
0.576,0.655,1
1.012,0.303,1
0.646,0.938,1
0.66,0.033,1
0.743,0.854,1
0.689,0.177,1
0.847,0.342,1
0.751,0.221,1
0.774,0.383,1
0.757,0.203,1
0.84,0.406,1
0.804,0.268,1
0.815,0.323,1
0.74,0.939,1
0.614,0.888,1
0.706,1.034,1
0.988,0.267,1
0.873,0.275,1
0.792,0.327,1
0.802,0.361,1
0.736,0.056,1
0.574,0.575,1
0.585,0.608,1
0.669,0.081,1
0.733,0.463,1
0.58,0.623,1
0.779,0.33,1
0.614,0.575,1
0.574,0.66,1
0.863,0.33,1
0.72,0.089,1
0.818,0.282,1
0.696,0.348,1
0.704,0.942,1
0.886,0.376,1
0.657,0.736,1
0.502,0.78,1
0.579,0.641,1
0.631,0.911,1
0.775,0.945,1
0.736,0.965,1
0.81,0.969,1
0.695,0.119,1
0.693,0.6,1
0.795,0.179,1
0.896,0.315,1
0.776,0.359,1
0.527,0.603,1
0.691,0.934,1
0.78,0.309,1
0.555,0.72,1
0.673,0.689,1
0.675,0.977,1
0.737,0.971,1
0.632,0.625,1
0.669,0.97,1
0.607,0.157,1
0.78,0.191,1
0.646,0.927,1
0.658,0.666,1
0.583,0.883,1
0.607,0.312,2
0.677,1,1
0.798,0.353,1
0.899,0.108,1
0.608,0.868,1
0.908,0.235,1
0.695,0.046,1
0.615,0.613,1
0.522,0.544,1
0.834,0.388,1
0.731,0.077,1
0.728,0.125,1
0.681,0.944,1
0.61,0.703,1
0.557,0.808,1
0.706,0.106,1
0.836,0.344,1
0.579,0.902,1
0.738,0.283,1
0.707,0.107,1
0.442,0.744,1
0.831,0.11,1
0.702,0.077,1
0.762,0.155,1
0.735,1.027,1
0.787,0.099,1
0.572,0.916,1
0.903,0.301,1
0.586,0.624,1
0.789,0.351,1
0.544,0.754,1
0.496,0.689,1
0.672,0.688,1
0.663,0.582,1
0.647,0.85,1
0.687,0.975,1
0.504,0.645,1
0.623,0.62,1
0.686,0.944,1
0.664,0.938,1
0.737,0.86,1
0.591,1.015,1
0.674,0.991,1
0.719,0.335,1
0.662,0.901,1
0.907,0.386,1
0.868,0.467,1
0.685,1.003,1
0.636,0.673,1
0.684,0.942,1
0.787,0.93,1
0.82,0.103,1
0.549,0.699,1
0.741,0.836,1
0.656,0.966,1
0.892,0.268,1
0.898,0.234,1
0.591,0.679,1
0.749,0.159,1
0.889,0.314,1
0.605,0.133,1
0.685,0.032,1
0.719,1.024,1
0.62,0.643,1
0.813,0.129,1
0.666,0.992,1
0.563,0.967,1
0.784,0.207,1
0.56,0.659,1
0.622,0.046,1
0.863,0.383,1
0.612,0.758,1
0.661,1.006,1
0.626,0.709,1
0.784,0.22,1
0.586,0.649,1
0.866,0.277,1
0.617,1.016,1
0.685,0.89,1
0.71,0.061,1
0.662,0.781,1
0.714,0.361,1
0.652,0.986,1
0.696,0.592,1
0.621,0.618,1
0.615,0.947,1
0.64,0.913,1
0.615,0.971,1
0.777,0.063,1
0.717,0.89,1
0.555,0.534,1
0.776,0.971,1
0.68,0.97,1
0.731,1.037,1
0.599,0.682,1
0.529,0.696,1
0.711,1.014,1
0.671,1.041,1
0.586,0.567,1
0.627,0.737,1
0.588,0.622,1
0.564,0.944,1
0.543,0.573,1
0.619,0.593,1
0.637,0.908,1
0.616,0.084,1
0.686,0.186,1
0.682,0.626,1
0.627,0.764,1
0.794,0.322,1
0.575,0.743,1
0.814,0.311,1
0.808,0.343,1
0.817,0.07,1
0.749,0.079,1
0.719,0.028,1
0.611,0.979,1
0.782,0.922,1
0.692,0.635,1
0.713,0.161,1
0.608,0.658,1
0.783,0.146,1
0.666,0.838,1
0.717,0.007,1
0.638,0.628,1
0.602,1.023,1
0.561,0.641,1
0.592,0.667,1
0.752,0.153,1
0.59,0.7,1
0.702,0.801,1
0.799,0.384,1
0.663,0.876,1
0.546,0.669,1
0.616,0.704,1
0.768,0.906,1
0.733,0.597,1
0.552,0.973,1
0.899,0.326,1
0.629,0.901,1
0.848,0.375,1
0.642,0.648,1
0.71,0.001,1
0.692,0.961,1
0.562,0.77,1
0.892,0.182,1
0.787,0.034,1
0.596,0.91,1
0.877,0.336,1
0.645,0.947,1
0.793,0.352,1
0.556,0.092,1
0.544,0.774,1
0.57,0.84,1
0.635,0.885,1
0.667,0.933,1
0.709,0.255,1
0.682,0.789,1
0.614,0.631,1
0.585,0.621,1
0.636,0.608,1
0.741,0.865,1
0.665,0.899,1
0.783,0.303,1
0.578,0.054,1
0.798,0.293,1
0.802,0.042,1
1.008,0.285,1
0.779,0.327,1
0.764,0.017,1
0.596,0.611,1
0.64,0.003,1
0.67,0.749,1
0.786,0.17,1
0.769,0.325,1
0.635,0.664,1
0.828,0.344,1
0.567,0.701,1
0.752,0.338,1
0.705,1.022,1
0.715,0.142,1
0.691,0.277,1
0.789,0.298,1
0.701,0.145,1
0.54,0.756,1
0.617,0.797,1
0.695,0.702,1
0.724,0.149,1
0.848,0.294,1
0.646,0.539,1
0.544,0.715,1
0.617,0.907,1
0.688,0.121,1
0.638,0.855,1
0.675,0.989,1
0.784,0.239,1
0.611,0.616,1
0.854,0.361,1
0.718,0.082,1
0.584,0.748,1
0.635,0.699,1
0.742,0.989,1
0.863,0.378,1
0.785,0.314,1
0.67,0.586,1
0.578,0.924,1
0.698,0.885,1
0.551,0.631,1
0.69,0.067,1
0.658,1.058,1
0.711,0.893,1
0.499,0.615,1
0.708,0.617,1
0.714,0.646,1
0.714,0.892,1
0.703,0.854,1
0.837,0.212,1
0.555,0.713,1
0.749,0.881,1
0.741,0.855,1
0.693,0.84,1
0.626,0.067,1
0.683,0.975,1
0.729,0.15,1
0.858,0.394,1
0.635,0.661,1
0.824,0.284,1
0.748,0.936,1
0.859,0.308,1
0.571,0.912,1
0.553,0.653,1
0.69,0.685,1
0.7,0.059,1
0.853,0.262,1
0.845,0.363,1
0.617,0.951,1
0.552,0.7,1
0.811,0.352,1
0.794,0.335,1
0.702,0.28,1
0.679,0.093,1
0.568,0.699,1
0.757,0.266,1
0.768,0.35,1
0.843,0.083,1
0.668,0.737,1
0.665,0.755,1
0.582,0.548,1
0.875,0.336,1
0.845,0.375,1
0.939,0.328,1
0.696,0.906,1
0.628,0.718,1
0.697,0.971,1
0.602,0.61,1
0.871,0.162,1
0.844,0.399,1
0.627,0.149,1
0.732,0.149,1
0.766,0.323,1
0.657,0.965,1
0.816,0.319,1
0.839,0.368,1
0.637,0.228,1
0.742,0.092,1
0.743,0.696,1
0.733,0.061,1
0.805,0.362,1
0.66,1.017,1
0.844,0.43,1
0.666,0.98,1
0.613,0.706,1
0.483,0.531,1
0.647,0.774,1
0.707,0.933,1
0.52,0.728,1
0.826,0.264,1
0.641,0.842,1
0.637,0.91,1
0.717,0.074,1
0.827,0.41,1
0.756,0.112,1
0.642,0.679,1
0.709,0.811,1
0.717,0.103,1
0.663,0.65,1
0.885,0.407,1
0.83,0.283,1
0.694,0.984,1
0.819,0.367,1
0.686,0.859,1
0.732,0.381,1
0.905,0.361,1
0.693,0.162,1
0.989,0.339,1
0.732,0.358,1
0.749,0.105,1
0.664,0.134,1
0.676,0.049,1
0.762,0.169,1
0.602,0.953,1
0.652,1.034,1
0.849,0.168,1
0.63,0.943,1
0.774,0.894,1
0.641,0.771,1
0.801,0.934,1
0.612,0.034,1
0.573,0.589,1
0.602,0.712,1
0.678,0.14,1
0.809,0.415,1
0.788,0.252,1
0.696,0.062,1
0.577,0.604,1
0.65,0.193,1
0.584,0.678,1
0.516,0.601,1
0.663,0.937,1
0.669,0.991,1
0.577,0.023,1
0.788,0.405,1
0.627,1.002,1
0.776,0.057,1
0.742,0.119,1
0.641,0.571,1
0.662,0.652,1
0.758,0.336,1
0.77,0.079,1
0.706,0.4,1
0.691,0.786,1
0.811,0.091,1
0.76,0.288,1
0.702,0.99,1
0.787,0.335,1
0.814,0.345,1
0.554,0.654,1
0.744,0.89,1
0.674,0.95,1
0.679,0.05,1
0.622,0.753,1
0.812,0.321,1
0.887,0.379,1
0.784,0.946,1
0.639,0.886,1
0.741,0.949,1
0.763,0.997,1
0.794,0.32,1
0.661,0.886,1
0.794,0.265,1
0.911,0.345,1
0.852,0.405,1
0.751,0.15,1
0.735,0.888,1
0.741,0.074,1
0.86,0.374,1
0.653,0.962,1
0.857,0.298,1
0.678,0.673,1
0.801,0.404,1
0.756,0.2,1
0.646,0.607,1
0.694,1.013,1
0.863,0.278,1
0.758,0.307,1
0.587,0.616,1
0.606,0.818,1
0.512,0.637,1
0.783,0.203,1
0.626,0.905,1
0.732,0.199,1
0.464,0.61,1
0.717,0.136,1
0.537,0.057,1
0.825,0.096,1
0.916,0.323,1
0.605,0.997,1
0.573,0.088,1
0.861,0.348,1
0.832,0.477,1
0.641,0.052,1
0.748,0.915,1
0.678,0.175,1
0.602,0.879,1
0.621,0.706,1
0.888,0.285,1
0.541,0.662,1
0.687,0.091,1
0.593,0.593,1
0.775,0.112,1
0.622,0.73,1
0.865,0.33,1
0.61,1.015,1
0.823,0.361,1
0.718,0.849,1
0.746,0.1,1
0.776,0.268,1
0.717,0.37,1
0.599,0.614,1
0.598,0.667,1
0.695,0.848,1
0.673,0.878,1
0.625,0.94,1
0.745,0.013,1
0.854,0.343,1
0.805,0.301,1
0.71,0.144,1
0.646,0.909,1
0.651,0.932,1
0.808,0.357,1
0.585,0.623,1
0.544,0.772,1
0.545,0.617,1
0.734,0.985,1
0.745,0.137,1
0.605,0.688,1
0.836,0.403,1
0.522,0.561,1
0.843,0.264,1
0.836,0.349,1
0.58,0.095,1
0.526,0.684,1
0.883,0.315,1
0.795,0.005,1
0.653,0.273,1
0.737,0.374,1
0.786,0.42,1
0.765,0.991,1
0.664,0.959,1
0.672,0.601,1
0.877,0.18,1
0.773,0.114,1
0.756,0.122,1
0.774,0.254,1
0.916,0.374,1
0.717,0.866,1
0.548,0.639,1
0.687,1.019,1
0.48,0.744,1
0.901,0.097,1
0.632,0.093,1
0.8,0.288,1
0.813,0.381,1
0.561,0.672,1
0.784,0.074,1
0.685,0.08,1
0.718,0.394,1
0.629,0.659,1
0.553,0.911,1
0.568,0.695,1
0.744,0.069,1
0.618,0.804,1
0.791,0.431,1
0.574,0.043,1
0.77,0.951,1
0.633,0.76,1
0.775,0.88,1
0.55,0.683,1
0.67,0.115,1
0.718,0.266,1
0.832,0.276,1
0.633,0.651,1
0.755,0.28,1
0.696,0.187,1
0.661,0.074,1
0.834,0.251,1
0.717,0.161,1
0.574,0.669,1
0.718,0.048,1
0.624,0.612,1
0.544,0.658,1
0.732,0.934,1
0.587,0.683,1
0.888,0.264,1
0.865,0.08,1
0.567,0.635,1
0.762,0.163,1
0.711,0.12,1
0.636,0.676,1
0.834,0.334,1
0.668,0.679,1
0.631,0.18,1
0.618,0.737,1
0.665,0.091,1
0.768,0.99,1
0.738,0.188,1
0.836,0.376,1
0.645,0.874,1
0.865,0.348,1
0.602,0.68,1
0.729,0.677,1
0.774,0.983,1
0.817,0.276,1
0.718,0.927,1
0.905,0.451,1
0.832,0.345,1
0.793,0.322,1
0.58,0.715,1
0.762,0.308,1
0.597,0.023,1
0.681,0.272,1
0.622,0.763,1
0.556,0.688,1
0.722,0.337,1
0.854,0.354,1
0.853,0.285,1
0.699,0.933,1
0.72,0.233,1
0.759,0.915,1
0.666,0.934,1
0.587,0.738,1
0.652,0.943,1
0.642,0.043,1
0.596,0.652,1
0.753,1.018,1
0.704,0.677,1
0.577,1.002,1
0.891,0.359,1
0.692,0.056,1
0.63,0.711,1
0.789,0.135,1
0.725,0.949,1
0.582,0.679,1
0.662,0.743,1
0.582,0.659,1
0.693,0.112,1
0.776,0.319,1
0.619,0.911,1
0.643,0.109,1
0.633,0.541,1
0.548,0.668,1
0.712,0.89,1
0.652,1.042,1
0.716,0.074,1
0.612,0.741,1
0.628,0.741,1
0.702,0.04,1
0.631,0.671,1
0.519,0.804,1
0.613,0.802,1
0.639,0.101,1
0.745,0.071,1
0.732,0.015,1
0.843,0.313,1
0.794,0.936,1
0.753,0.091,1
0.56,0.611,1
0.921,0.303,1
0.615,0.601,1
0.681,0.189,1
0.691,1.011,1
0.525,0.128,1
0.828,0.404,1
0.679,0.071,1
0.807,0.344,1
0.761,0.071,1
0.583,0.831,1
0.765,0.266,1
0.602,0.943,1
0.675,0.071,1
0.722,0.984,1
0.53,0.707,1
0.72,0.098,1
0.7,1.046,1
0.667,0.14,1
0.802,0.374,1
0.736,0.912,1
0.638,0.649,1
0.566,0.652,1
0.86,0.319,1
0.582,0.693,1
0.587,0.674,1
0.796,0.246,1
0.604,0.675,1
0.815,0.973,1
0.613,0.989,1
0.515,0.601,1
0.898,0.278,1
0.682,0.03,1
0.855,0.334,1
0.843,0.256,1
0.72,0.973,1
0.752,0.119,1
