x,y,label
0.62,0.857,1
0.659,0.86,1
0.612,0.356,-1
0.862,0.371,1
0.583,0.621,1
0.742,0.405,1
0.774,0.265,1
0.805,0.937,1
0.718,0.946,1
0.7,0.049,1
0.744,0.358,1
0.794,0.099,1
0.815,0.306,1
0.593,0.702,1
0.861,0.315,1
0.664,0.536,1
0.536,0.708,1
0.518,0.713,1
0.642,0.029,1
0.888,0.302,1
0.639,1.081,1
0.625,0.989,1
0.699,0.147,1
0.699,0.98,1
0.582,0.711,1
0.828,0.463,1
0.67,0.912,1
0.655,0.985,1
0.65,0.103,1
0.875,0.444,1
0.739,0.947,1
0.499,0.883,-1
0.608,0.955,1
0.774,0.133,1
0.708,0.136,1
0.786,0.318,1
0.729,0.292,1
0.653,0.961,1
0.751,0.126,1
0.61,0.742,1
0.665,1,1
0.606,0.118,1
0.883,0.291,1
0.636,0.101,1
0.578,0.98,1
0.922,0.316,1
0.571,0.629,1
0.766,0.117,1
0.614,0.716,1
0.616,0.654,1
0.624,0.633,1
0.63,0.98,1
0.654,0.782,1
0.671,1.022,1
0.692,0.693,1
0.758,0.174,1
0.615,1.013,1
0.769,0.256,1
0.82,0.34,1
0.722,0.064,1
0.515,1.032,2
0.53,0.739,1
0.821,0.161,1
0.676,0.867,1
0.741,0.353,1
0.835,0.365,1
0.654,0.103,1
0.662,0.654,1
0.85,0.387,1
0.731,1.012,1
0.85,0.281,1
0.552,0.609,1
0.941,0.314,1
0.969,0.288,1
0.872,0.065,1
0.678,0.975,1
0.816,0.248,1
0.669,0.135,1
0.568,0.82,1
0.707,0.973,1
0.672,0.599,1
0.815,0.288,1
0.718,1.031,1
0.738,0.352,1
0.66,0.672,1
0.637,0.932,1
0.568,0.598,1
0.755,0.146,1
0.69,0.986,1
0.584,0.74,1
0.72,0.934,1
0.665,0.911,1
0.903,0.386,1
0.846,0.345,1
0.633,0.112,1
0.865,0.343,1
0.591,0.597,1
0.697,0.122,1
0.645,0.788,1
0.679,0.95,1
0.903,0.38,1
0.789,0.312,1
0.671,0.944,1
0.799,0.405,1
0.719,0.1,1
0.783,0.392,1
0.806,0.959,1
0.572,0.599,1
0.824,1.048,2
0.587,1.006,1
0.636,0.686,1
0.684,0.118,1
0.877,0.265,1
0.74,0.235,1
0.633,0.972,1
0.86,0.374,1
0.698,0.697,1
0.829,0.307,1
0.668,0.081,1
0.674,1.039,1
0.634,0.899,1
0.723,0.084,1
0.559,0.726,1
0.828,0.337,1
0.787,0.335,1
0.71,0.551,1
0.772,0.399,1
0.691,0.841,1
0.723,0.134,1
0.71,0.214,1
0.853,0.343,1
0.571,0.693,1
0.747,0.985,1
0.611,0.678,1
0.717,0.031,1
0.685,0.88,1
0.735,0.211,1
0.554,0.612,1
0.899,0.365,1
0.637,0.95,1
0.695,0.095,1
0.482,0.608,1
0.651,0.085,1
0.746,0.875,1
0.591,0.863,1
0.735,0.325,1
0.569,0.92,1
0.683,1.01,1
0.863,0.282,1
0.73,0.92,1
0.604,0.884,1
0.72,0.994,1
0.618,0.745,1
0.634,0.848,1
0.614,0.624,1
0.673,0.956,1
0.679,0.946,1
0.549,0.611,1
0.873,0.334,1
0.708,0.031,1
0.716,0.06,1
0.729,0.311,1
0.576,0.668,1
0.622,0.625,1
0.685,0.153,1
0.834,0.341,1
0.742,0.135,1
0.563,0.67,1
0.601,0.946,1
0.786,0.428,1
0.608,0.876,1
0.676,0.195,1
0.811,0.945,1
0.698,0.14,1
0.801,0.06,1
0.655,0.982,1
0.685,0.702,1
0.786,0.01,1
0.606,0.669,1
0.578,0.736,1
0.667,0.927,1
0.634,0.148,1
0.714,0.698,1
0.766,0.9,1
0.792,0.955,1
0.63,0.09,1
0.803,0.309,1
0.512,0.666,1
0.597,0.088,1
0.513,0.575,1
0.836,0.391,1
0.847,0.358,1
0.71,0.913,1
0.576,0.879,1
0.709,0.567,1
0.855,0.323,1
0.75,0.02,1
0.684,0.101,1
0.436,0.685,1
0.651,0.648,1
0.846,0.298,1
0.657,1.005,1
0.657,0.069,1
0.659,0.134,1
0.732,0.947,1
0.796,0.281,1
0.917,0.284,1
0.965,0.406,1
0.676,0.926,1
0.803,0.237,1
0.691,0.945,1
0.765,0.101,1
0.844,0.41,1
0.846,0.21,1
0.824,0.328,1
0.669,0.939,1
0.765,0.98,1
0.92,0.335,1
0.905,0.333,1
0.677,0.163,1
0.543,0.608,1
0.683,0.929,1
0.725,0.148,1
0.892,0.182,1
0.62,0.588,1
0.602,0.667,1
0.536,0.686,1
0.884,0.406,1
0.658,0.116,1
0.617,0.876,1
0.842,0.073,1
0.77,0.993,1
0.598,0.945,1
0.553,0.624,1
0.529,0.6,1
0.531,0.627,1
0.612,0.649,1
0.795,0.377,1
0.741,0.085,1
0.629,0.681,1
0.878,0.328,1
0.709,0.948,1
0.645,0.18,1
0.556,0.746,1
0.847,0.362,1
0.673,0.667,1
0.727,0.994,1
0.578,0.675,1
0.534,0.704,1
0.755,0.131,1
0.833,0.326,1
0.599,0.874,1
0.761,0.886,1
0.657,0.57,1
0.805,0.242,1
0.769,0.267,1
0.624,0.136,1
0.828,0.282,1
0.736,0.13,1
0.945,0.219,1
0.707,0.193,1
0.743,0.298,1
0.798,0.327,1
0.879,0.39,1
0.557,0.656,1
0.77,0.332,1
0.656,0.01,1
0.534,0.079,2
0.583,0.748,1
0.721,0.969,1
0.973,0.37,1
0.578,0.65,1
0.741,0.079,1
0.588,0.621,1
0.749,0.17,1
0.664,0.92,1
0.682,0.058,1
0.685,0.374,1
0.614,0.634,1
0.692,0.151,1
0.736,0.855,1
0.588,0.651,1
0.634,0.734,1
0.796,0.193,1
0.659,0.961,1
0.54,0.767,1
0.724,0.076,1
0.622,0.612,1
0.671,0.602,1
0.697,0.965,1
0.828,0.314,1
0.608,0.76,1
0.83,0.305,1
0.762,0.368,1
0.745,0.701,1
0.583,0.761,1
0.626,0.562,1
0.636,0.955,1
0.766,0.086,1
0.867,0.34,1
0.714,0.047,1
0.69,0.882,1
0.651,0.65,1
0.586,0.636,1
0.521,0.725,1
0.724,0.891,1
0.542,0.62,1
0.626,1.012,1
0.701,0.835,1
0.689,0.966,1
0.775,0.298,1
0.774,0.042,1
0.679,0.016,1
0.689,0.179,1
0.808,0.254,1
0.708,0.178,1
0.638,0.724,1
0.808,0.091,1
0.803,0.324,1
0.649,0.867,1
0.875,0.259,1
0.864,0.414,1
0.801,0.955,1
0.693,0.75,1
0.563,0.557,1
0.737,0.128,1
0.531,0.683,1
0.745,1.018,1
0.755,0.886,1
0.773,0.198,1
0.665,0.103,1
0.605,0.946,1
0.567,0.595,1
0.772,0.136,1
0.595,0.618,1
0.637,0.977,1
0.638,0.977,1
0.886,0.4,1
0.773,0.86,1
0.76,0.021,1
0.736,0.684,1
0.71,0.299,1
0.74,0.383,1
0.945,0.383,1
0.534,0.663,1
0.582,0.628,1
0.853,0.298,1
0.649,0.167,1
0.612,0.71,1
0.717,0.382,1
0.722,0.166,1
0.69,0.173,1
0.858,0.321,1
0.781,0.035,1
0.734,0.208,1
0.733,0.179,1
0.741,0.87,1
0.665,0.719,1
0.703,0.151,1
0.745,0.158,1
0.883,0.33,1
0.599,0.729,1
0.647,0.971,1
0.714,0.086,1
0.607,0.607,1
0.679,0.653,1
0.684,0.684,1
0.817,0.413,1
0.719,0.893,1
0.686,1.036,1
0.686,0.107,1
0.761,0.355,1
0.748,0.914,1
0.69,0.683,1
0.661,0.988,1
0.776,0.063,1
0.61,0.628,1
0.769,0.192,1
0.778,0.071,1
0.788,0.321,1
0.513,0.661,1
0.777,0.332,1
0.622,0.717,1
0.815,0.34,1
0.745,0.911,1
0.761,0.027,1
0.671,0.996,1
0.717,0.949,1
0.711,0.725,1
0.815,0.884,1
0.712,0.062,1
0.891,0.315,1
0.642,0.678,1
0.659,0.711,1
0.673,0.201,1
0.883,0.425,1
0.738,0.204,1
0.706,0.918,1
0.782,0.142,1
0.796,0.288,1
0.629,0.144,1
0.566,0.562,1
0.661,0.883,1
0.856,0.413,1
0.807,0.39,1
0.529,0.611,1
0.7,0.952,1
0.664,0.033,1
0.818,0.357,1
0.609,0.637,1
0.899,0.359,1
0.773,0.244,1
0.88,0.437,1
0.657,0.151,1
0.646,0.623,1
0.708,0.331,1
0.582,0.946,1
0.827,0.272,1
0.925,0.271,1
0.866,0.303,1
0.677,0.898,1
0.641,1.022,1
0.857,0.426,1
0.606,0.738,1
0.503,0.661,1
0.878,0.275,1
0.608,0.675,1
0.585,0.907,1
0.68,0.161,1
0.532,0.694,1
0.775,0.312,1
0.585,0.689,1
0.541,0.803,1
0.712,0.255,1
0.701,0.124,1
0.721,0.986,1
0.717,0.264,1
0.635,0.609,1
0.922,0.39,1
0.684,0.774,1
0.736,0.131,1
0.593,0.652,1
0.773,0.949,1
0.633,0.577,1
0.737,0.045,1
0.743,0.303,1
0.644,0.73,1
0.668,0.7,1
0.882,0.325,1
0.759,0.063,1
0.877,0.36,1
0.799,0.23,1
0.646,0.92,1
0.732,0.97,1
0.788,0.132,1
0.746,0.327,1
0.565,0.652,1
0.804,0.312,1
0.583,0.654,1
0.888,0.264,1
0.827,0.892,1
0.635,1.003,1
0.632,0.968,1
0.687,0.964,1
0.712,0.948,1
0.608,0.734,1
0.904,0.429,1
0.712,1.063,1
0.624,0.019,1
0.731,0.962,1
0.779,0.963,1
0.643,0.819,1
0.585,0.73,1
0.571,0.68,1
0.716,0.071,1
0.659,0.353,1
0.605,0.714,1
0.699,0.245,1
0.667,0.933,1
0.69,0.983,1
0.647,0.659,1
0.615,0.531,1
0.805,0.339,1
0.724,0.343,1
0.765,0.063,1
0.838,0.431,1
0.813,0.226,1
0.558,0.608,1
0.698,0.138,1
0.711,0.006,1
0.572,0.68,1
0.694,0.171,1
0.589,0.687,1
0.83,0.368,1
0.749,0.907,1
0.57,0.652,1
0.611,0.935,1
0.574,0.737,1
0.818,0.067,1
0.884,0.311,1
0.678,0.991,1
0.726,0.102,1
0.783,0.31,1
0.772,0.18,1
0.6,0.672,1
0.531,0.739,1
0.642,0.027,1
0.821,0.008,1
0.645,0.794,1
0.663,0.877,1
0.74,0.264,1
0.605,0.662,1
0.644,0.059,1
0.601,0.942,1
0.528,0.665,1
0.699,0.117,1
0.702,0.173,1
0.714,0.934,1
0.79,0.972,1
0.668,0.694,1
0.716,0.911,1
0.846,0.334,1
0.607,0.078,1
0.808,0.316,1
0.697,0.982,1
0.559,0.896,1
0.624,0.113,1
0.764,0.435,1
0.75,0.162,1
0.63,0.777,1
0.778,0.305,1
0.729,0.088,1
0.687,0.668,1
0.774,0.379,1
0.739,0.154,1
0.733,0.22,1
0.767,0.021,1
0.509,0.703,1
0.667,0.679,1
0.78,0.62,2
0.709,0.01,1
0.841,0.424,1
0.838,0.351,1
0.584,0.759,1
0.715,0.091,1
0.838,0.915,1
0.731,1.033,1
0.634,0.957,1
0.786,0.039,1
0.757,0.387,1
0.765,0.879,1
0.81,0.393,1
0.609,0.711,1
0.618,0.931,1
0.862,0.394,1
0.724,0.076,1
0.657,0.667,1
0.854,0.361,1
0.768,0.924,1
0.825,0.329,1
0.849,0.269,1
0.714,0.991,1
0.8,0.294,1
0.76,0.285,1
0.756,0.923,1
0.64,0.647,1
0.649,0.969,1
0.754,0.964,1
0.655,0.057,1
0.81,0.043,1
0.564,0.648,1
0.861,0.333,1
0.862,0.417,1
0.74,0.169,1
0.857,0.391,1
0.673,0.912,1
0.781,0.093,1
0.727,0.183,1
0.715,0.147,1
0.506,0.618,1
0.691,0.054,1
0.87,0.326,1
0.71,0.837,1
0.757,0.344,1
0.733,0.086,1
0.649,0.67,1
0.728,0.099,1
0.865,0.27,1
0.676,0.963,1
0.796,0.097,1
0.589,0.622,1
0.642,0.53,1
0.69,0.61,1
0.806,0.288,1
0.691,0.909,1
0.593,0.455,-1
0.824,0.388,1
0.678,0.933,1
0.801,0.437,1
0.631,0.621,1
0.645,0.073,1
0.689,0.929,1
0.674,0.896,1
0.707,0.093,1
0.614,0.964,1
0.716,0.266,1
0.655,0.105,1
0.736,0.964,1
0.57,0.002,1
0.628,0.885,1
0.533,0.598,1
0.589,0.59,1
0.605,0.042,1
0.758,0.395,1
0.631,0.674,1
0.567,0.907,1
0.866,0.37,1
0.642,0.802,1
0.642,0.937,1
0.763,0.126,1
0.794,0.346,1
0.726,0.34,1
0.634,0.074,1
0.676,0.678,1
0.58,0.885,1
0.869,0.303,1
0.631,1.035,1
0.679,0.611,1
0.676,0.034,1
0.756,0.354,1
0.599,0.72,1
0.601,0.965,1
0.614,0.78,1
0.632,0.638,1
0.687,0.429,1
0.717,0.929,1
0.802,0.338,1
0.566,0.678,1
0.758,0.411,1
0.706,0.149,1
0.623,1.008,1
0.91,0.281,1
0.57,0.646,1
0.844,0.305,1
0.672,0.136,1
0.815,0.025,1
0.524,0.645,1
0.618,0.68,1
0.559,0.55,1
0.787,0.063,1
0.568,0.691,1
0.741,0.222,1
0.714,0.892,1
0.704,0.073,1
0.522,0.59,1
0.69,0.679,1
0.609,0.653,1
0.716,0.957,1
0.599,0.183,1
0.592,1.009,1
0.831,0.519,2
0.858,0.387,1
0.722,0.917,1
0.744,0.189,1
0.55,0.695,1
0.888,0.349,1
0.544,0.66,1
0.675,0.764,1
0.692,0.661,1
0.575,0.554,1
0.904,0.383,1
0.731,0.142,1
0.807,0.126,1
0.743,0.986,1
0.813,0.189,1
0.538,0.662,1
0.914,0.355,1
0.494,0.513,2
0.582,0.645,1
0.724,1.039,1
0.721,0.907,1
0.712,0.954,1
0.531,0.211,-1
0.68,0.045,1
0.496,0.672,1
0.736,0.307,1
0.533,0.524,1
0.7,0.134,1
0.713,0.139,1
0.911,0.345,1
0.815,0.416,1
0.599,0.714,1
0.7,0.043,1
0.613,0.903,1
0.685,0.13,1
0.881,0.362,1
0.722,0.22,1
0.712,0.069,1
0.879,0.276,1
0.56,0.746,1
0.6,0.7,1
0.716,0.936,1
0.865,0.364,1
0.608,0.757,1
0.639,0.994,1
0.768,0.336,1
0.728,0.097,1
0.638,0.715,1
0.662,1.005,1
0.817,0.882,1
0.87,0.351,1
0.721,0.177,1
0.707,0.975,1
0.651,0.928,1
0.896,0.385,1
0.785,0.12,1
0.736,1.049,1
0.719,0.176,1
0.527,0.774,1
0.607,0.656,1
0.701,0.663,1
0.82,0.303,1
0.64,0.82,1
0.6,0.683,1
0.644,0.729,1
0.541,0.175,2
0.731,0.015,1
0.562,0.612,1
0.686,1.002,1
0.675,0.943,1
0.601,0.662,1
0.576,0.748,1
0.696,0.097,1
0.723,0.103,1
0.743,0.81,1
0.798,0.334,1
0.652,0.723,1
0.582,0.647,1
0.644,0.744,1
0.629,0.199,1
0.697,0.937,1
0.976,0.348,1
0.514,0.955,1
0.739,0.32,1
0.789,0.341,1
0.64,0.144,1
0.702,0.254,1
0.618,0.586,1
0.563,0.639,1
0.668,0.1,1
0.841,0.321,1
0.668,0.184,1
0.625,0.68,1
0.834,0.311,1
0.547,0.674,1
0.628,0.867,1
0.796,0.17,1
0.737,0.906,1
0.801,0.282,1
0.807,0.117,1
0.731,0.127,1
0.774,0.357,1
0.658,0.619,1
0.578,0.589,1
0.652,0.874,1
0.829,0.249,1
0.658,0.979,1
0.694,0.962,1
0.681,0.057,1
0.888,0.37,1
0.516,0.626,1
0.592,0.552,1
0.877,0.338,1
0.81,0.33,1
0.829,0.328,1
0.84,0.385,1
0.72,0.089,1
0.648,0.586,1
0.645,0.182,1
0.656,0.964,1
0.757,0.308,1
0.835,0.357,1
0.93,0.4,1
0.861,0.382,1
0.643,0.729,1
0.743,0.142,1
0.824,0.314,1
0.485,0.695,1
0.655,1.011,1
0.721,0.837,1
0.687,0.901,1
0.634,0.737,1
0.87,0.302,1
0.717,0.129,1
0.657,0.74,1
0.848,0.34,1
0.708,0.124,1
0.771,0.976,1
0.602,0.692,1
0.762,0.31,1
0.709,0.971,1
0.692,0.024,1
0.636,0.591,1
0.717,0.96,1
0.813,0.285,1
0.702,1.026,1
0.896,0.376,1
0.735,0.11,1
0.797,0.938,1
0.652,0.686,1
0.737,0.087,1
0.65,0.136,1
0.53,0.686,1
0.771,0.174,1
0.617,0.619,1
0.819,0.285,1
0.645,0.869,1
0.497,0.638,1
0.563,0.693,1
0.786,0.249,1
0.544,0.863,1
0.765,0.29,1
0.62,0.618,1
0.587,0.592,1
0.543,0.749,1
0.65,0.96,1
0.591,0.654,1
0.771,0.203,1
0.894,0.342,1
0.432,0.717,2
0.569,0.751,1
0.732,0.41,1
0.61,0.097,1
0.886,0.323,1
0.589,1.007,1
0.636,0.135,1
0.508,0.755,1
0.773,0.357,1
0.726,0.088,1
0.558,0.645,1
0.545,0.714,1
0.634,0.089,1
0.533,0.696,1
0.749,0.972,1
0.719,0.924,1
0.595,0.884,1
0.729,0.158,1
0.652,0.941,1
0.649,1.035,1
0.676,0.077,1
0.571,0.602,1
0.511,0.649,1
0.781,0.312,1
0.723,1.069,1
0.769,0.956,1
0.893,0.244,1
0.492,0.603,1
0.598,0.965,1
0.588,0.652,1
0.76,0.288,1
0.845,0.407,1
0.88,0.392,1
0.775,0.299,1
0.691,0.241,1
0.768,0.299,1
0.533,0.769,1
0.839,0.27,1
0.7,0.349,1
0.632,0.626,1
0.834,0.357,1
0.639,1.008,1
0.731,0.123,1
0.846,0.363,1
0.55,0.124,1
0.65,0.653,1
0.702,1.058,1
0.7,0.72,1
0.577,0.691,1
0.753,0.264,1
0.63,0.929,1
0.819,0.436,1
0.516,0.629,1
0.817,0.289,1
0.534,0.759,1
0.457,0.581,1
0.737,0.9,1
0.565,0.707,1
0.677,0.647,1
0.63,0.937,1
0.727,0.917,1
0.93,0.266,1
0.695,0.189,1
0.581,0.691,1
0.497,0.677,1
0.592,0.855,1
0.522,0.706,1
0.637,0.9,1
0.652,0.169,1
0.545,0.741,1
0.658,0.967,1
0.649,0.699,1
0.774,0.35,1
0.66,0.044,1
0.533,0.674,1
0.702,0.625,1
0.599,0.658,1
0.618,0.848,1
0.657,0.93,1
0.635,0.883,1
0.751,0.974,1
0.741,0.176,1
0.818,0.377,1
0.758,0.963,1
0.567,0.026,1
0.638,0.996,1
0.801,0.367,1
0.628,0.748,1
0.794,0.326,1
0.575,0.709,1
0.737,0.249,1
0.82,0.256,1
0.691,1.06,1
0.727,0.032,1
0.82,0.287,1
0.882,0.343,1
0.601,0.674,1
0.721,0.944,1
0.865,0.303,1
0.734,0.188,1
0.675,0.6,1
0.827,0.347,1
0.818,0.351,1
0.684,0.006,1
0.75,0.956,1
0.732,0.122,1
0.811,0.399,1
0.747,0.365,1
0.693,0.603,1
0.617,0.714,1
0.603,0.705,1
0.573,0.67,1
0.744,0.214,1
0.58,0.927,1
0.719,0.989,1
0.628,0.116,1
0.741,0.887,1
0.739,0.071,1
0.83,0.362,1
0.603,0.656,1
0.699,0.038,1
0.623,0.928,1
0.676,0.971,1
0.799,0.157,1
0.844,0.31,1
0.657,0.894,1
0.697,0.032,1
0.587,0.704,1
0.695,0.129,1
0.842,0.374,1
0.636,0.59,1
0.771,0.062,1
0.634,0.947,1
0.676,0.122,1
0.68,0.698,1
0.632,0.126,1
0.933,0.445,1
0.678,0.698,1
0.7,0.104,1
0.745,0.366,1
0.87,0.357,1
0.847,0.266,1
0.774,0.981,1
0.732,0.311,1
0.551,0.6,1
0.637,0.195,1
0.626,0.892,1
0.659,0.978,1
0.698,0.858,1
0.714,0.143,1
0.739,0.248,1
0.763,0.379,1
0.715,0.942,1
0.62,0.939,1
0.738,0.146,1
0.611,0.846,1
0.978,0.366,1
0.88,0.268,1
0.826,0.351,1
0.602,0.682,1
0.794,0.336,1
0.659,1.003,1
0.627,0.683,1
0.635,0.914,1
0.675,0.985,1
0.938,0.227,1
0.672,0.678,1
0.828,0.286,1
0.787,1.032,1
0.701,0.198,1
0.661,0.883,1
0.674,0.145,1
0.707,0.241,1
0.655,0.604,1
0.691,0.862,1
0.599,0.695,1
0.656,1.064,1
0.787,0.938,1
0.688,0.994,1
0.668,0.146,1
0.695,0.256,1
0.694,0.43,1
0.848,0.156,1
0.602,0.61,1
0.676,0.969,1
0.74,0.925,1
0.793,0.378,1
0.742,0.585,1
0.849,0.386,1
0.861,0.349,1
0.762,0.197,1
0.72,0.176,1
0.833,0,1
0.665,0.93,1
0.722,0.221,1
0.943,0.305,1
0.94,0.424,1
0.746,0.08,1
0.771,0.942,1
0.687,0.164,1
0.919,0.295,1
0.654,0.604,1
0.496,0.667,1
0.728,0.891,1
0.683,0.106,1
0.678,0.913,1
0.74,0.121,1
0.748,0.061,1
0.769,0.286,1
0.683,0.936,1
0.843,0.319,1
0.644,0.096,1
0.616,0.752,1
0.75,0.12,1
0.748,0.143,1
0.671,0.936,1
0.646,1.015,1
0.771,0.367,1
0.614,0.637,1
0.645,0.943,1
0.673,0.032,1
0.649,0.966,1
0.825,0.291,1
0.744,0.941,1
0.777,0.282,1
0.611,0.164,1
0.735,0.172,1
0.799,0.409,1
0.864,0.453,1
0.688,0.938,1
0.811,0.425,1
0.586,0.597,1
0.676,0.706,1
0.728,0.024,1
0.723,0.926,1
0.585,0.973,1
0.632,0.627,1
0.836,0.326,1
0.57,0.584,1
0.553,0.981,1
0.779,0.101,1
0.648,1.063,1
0.631,0.719,1
0.78,0.242,1
0.569,0.633,1
0.859,0.282,1
0.843,0.378,1
0.663,0.047,1
0.732,0.159,1
0.657,0.181,1
0.668,0.936,1
0.645,0.103,1
0.796,0.879,1
0.707,0.972,1
0.663,1.094,1
0.698,0.78,1
0.855,0.26,1
0.705,0.105,1
0.758,0.899,1
0.65,0.221,1
0.73,1.023,1
0.782,0.395,1
0.656,0.666,1
0.71,0.14,1
0.743,0.9,1
0.493,0.542,1
0.608,0.669,1
0.731,0.181,1
0.71,0.923,1
0.871,0.251,1
0.702,0.127,1
0.675,0.872,1
0.859,0.437,1
0.594,0.615,1
0.581,0.829,1
0.817,0.124,1
0.782,0.037,1
0.763,0.195,1
0.86,0.4,1
0.753,0.893,1
0.72,0.109,1
0.833,0.337,1
0.695,0.254,1
0.665,0.116,1
0.784,0.41,1
0.793,0.31,1
0.686,1.02,1
0.632,0.671,1
0.574,0.671,1
0.679,0.884,1
0.497,0.681,1
0.597,0.628,1
0.737,0.113,1
0.556,0.926,1
0.627,0.728,1
0.681,1.029,1
0.53,0.639,1
0.644,1.013,1
0.642,0.082,1
0.707,0.968,1
0.551,0.636,1
0.578,0.948,1
0.746,0.902,1
0.664,1.047,1
0.593,0.75,1
0.715,0.828,1
0.688,0.903,1
0.661,0.606,1
0.75,0.869,1
0.574,0.941,1
0.621,0.621,1
0.698,0.607,1
0.921,0.381,1
0.843,0.32,1
0.606,0.595,1
0.727,0.141,1
0.699,0.933,1
0.622,0.122,1
0.695,0.37,1
0.764,0.237,1
0.813,0.42,1
0.684,0.292,1
0.748,0.352,1
0.609,0.744,1
0.871,0.366,1
0.745,0.839,1
0.926,0.218,1
0.638,0.105,1
0.614,0.77,1
0.558,0.913,1
0.671,0.167,1
0.749,0.027,1
0.69,0.121,1
0.822,0.327,1
0.659,0.969,1
0.733,0.159,1
0.699,0.095,1
0.928,0.286,1
0.717,0.646,1
0.793,0.337,1
0.431,0.605,2
0.506,0.745,1
0.551,0.603,1
0.787,0.269,1
0.761,0.288,1
0.484,0.691,1
0.599,0.889,1
0.629,0.918,1
0.775,0.072,1
0.81,0.071,1
0.74,0.121,1
0.851,0.377,1
0.74,0.042,1
0.639,0.731,1
0.744,0.355,1
0.614,0.017,1
0.704,0.129,1
0.567,0.708,1
0.653,0.765,1
0.612,0.928,1
0.825,0.37,1
0.671,0.74,1
0.713,0.048,1
0.73,0.142,1
0.665,0.677,1
0.752,0.053,1
0.648,0.914,1
0.773,0.936,1
0.64,0.715,1
0.611,0.07,1
0.799,0.326,1
0.834,0.386,1
0.692,0.254,1
0.645,0.693,1
0.705,0.991,1
0.676,0.145,1
0.955,0.419,1
0.828,0.277,1
0.726,0.999,1
0.622,0.694,1
0.541,0.67,1
0.668,0.081,1
0.759,0.4,1
0.615,0.905,1
0.641,0.662,1
0.874,0.304,1
0.581,0.641,1
0.817,0.402,1
0.807,0.338,1
0.675,0.802,1
0.59,0.608,1
0.558,0.665,1
0.611,0.952,1
0.542,0.533,1
0.672,0.075,1
0.695,0.002,1
0.527,0.601,1
0.77,0.089,1
0.616,0.691,1
0.633,0.693,1
0.814,0.388,1
0.673,0.661,1
0.809,0.285,1
0.866,0.277,1
0.639,0.94,1
0.681,0.862,1
0.885,0.386,1
0.74,0.956,1
0.563,0.655,1
0.631,0.664,1
0.716,0.348,1
0.7,0.814,1
0.614,0.597,1
0.776,0.342,1
0.622,0.082,1
0.498,0.761,1
0.657,0.922,1
0.709,0.136,1
0.693,0.955,1
0.617,0.939,1
0.559,0.676,1
0.686,0.154,1
0.648,1.014,1
0.862,0.411,1
0.777,1.032,1
0.634,0.677,1
0.722,0.057,1
0.829,0.316,1
0.6,0.654,1
0.719,0.64,1
0.725,0.919,1
0.485,0.656,1
0.605,0.652,1
0.923,0.295,1
0.709,0.958,1
0.744,0.081,1
0.666,0.607,1
0.854,1.045,-1
0.67,0.912,1
0.516,0.645,1
0.876,0.274,1
0.749,0.393,1
0.791,0.231,1
0.908,0.296,1
0.541,0.631,1
0.855,0.346,1
0.544,0.621,1
0.716,0.136,1
0.741,0.875,1
0.652,1.002,1
0.876,0.254,1
0.637,0.141,1
0.705,1.051,1
0.72,1.016,1
0.691,0.175,1
0.729,0.871,1
0.508,0.613,1
0.501,0.686,1
0.573,0.636,1
0.769,0.204,1
0.627,0.582,1
0.467,0.657,1
0.704,0.071,1
0.609,1.043,1
0.575,0.657,1
0.685,0.742,1
0.55,0.549,1
0.687,0.985,1
0.636,0.704,1
0.653,0.149,1
0.78,0.288,1
0.72,0.09,1
0.717,0.004,1
0.772,0.262,1
0.62,0.666,1
0.597,0.698,1
0.665,0.743,1
0.678,0.168,1
0.653,0.709,1
0.711,0.66,1
0.631,0.892,1
0.668,0.997,1
0.702,0.151,1
0.706,1.042,1
0.565,0.58,1
0.884,0.282,1
0.784,0.042,1
0.706,0.066,1
0.862,0.383,1
0.747,1.035,1
0.655,0.124,1
0.551,0.731,1
0.619,0.616,1
0.803,0.305,1
0.748,0.079,1
0.853,0.285,1
0.594,0.706,1
0.742,0.124,1
0.588,1.051,1
0.563,0.69,1
0.703,1.003,1
0.63,0.914,1
0.904,0.352,1
0.601,0.923,1
0.585,0.707,1
0.596,0.702,1
0.886,0.307,1
0.665,0.615,1
0.602,0.689,1
0.742,0.98,1
0.621,0.976,1
0.705,0.811,1
0.74,0.148,1
0.787,0.289,1
0.577,0.612,1
0.89,0.308,1
0.541,0.687,1
0.604,0.135,1
0.697,0.04,1
0.735,1.068,1
0.802,0.066,1
0.63,0.761,1
0.568,0.959,1
0.914,0.269,1
0.681,0.221,1
0.694,0.922,1
0.707,0.9,1
0.55,0.722,1
0.637,0.675,1
0.944,0.441,1
0.708,0.968,1
0.722,0.087,1
0.712,1.034,1
0.736,0.418,1
0.742,0.445,1
0.542,0.99,1
0.766,0.463,1
0.647,0.075,1
0.827,0.447,1
0.71,1.006,1
0.674,0.069,1
0.729,0.881,1
0.658,0.898,1
0.587,0.741,1
0.721,0,1
0.728,0.934,1
0.622,0.566,1
0.553,0.896,1
0.614,0.589,1
0.829,0.433,1
0.737,0.568,1
0.732,0.589,1
0.667,0.629,1
0.601,0.68,1
0.691,0.186,1
0.657,0.971,1
0.72,0.112,1
0.655,0.889,1
0.737,0.059,1
0.628,0.999,1
0.69,0.111,1
0.554,0.714,1
0.691,0.861,1
0.66,0.137,1
0.759,0.065,1
0.674,0.147,1
0.734,0.015,1
0.738,0.084,1
0.507,0.631,1
0.783,0.113,1
