x,y,label
0.615,0.676,1
0.68,0.079,1
0.802,0.037,1
0.643,0.835,1
0.861,0.315,1
0.725,0.98,1
0.713,0.33,1
0.706,0.937,1
0.761,0.123,1
0.838,0.312,1
0.579,0.667,1
0.598,0.667,1
0.784,0.112,1
0.803,0.321,1
0.635,0.691,1
0.589,0.645,1
0.676,0.114,1
0.714,0.258,1
0.824,0.927,1
0.836,0.341,1
0.723,0.981,1
0.704,0.041,1
0.791,0.336,1
0.606,0.643,1
0.631,0.569,1
0.752,0.945,1
0.585,0.649,1
0.894,0.274,1
0.749,0.06,1
0.577,0.578,1
0.743,0.073,1
0.647,0.161,1
0.679,0.915,1
0.729,0.989,1
0.889,0.361,1
0.713,0.899,1
0.531,0.653,1
0.699,0.199,1
0.644,0.167,1
0.671,0.726,1
0.838,0.194,1
0.738,0.933,1
0.875,0.321,1
0.827,0.235,1
0.584,0.803,1
0.615,0.848,1
0.793,0.436,1
0.839,0.346,1
0.549,0.68,1
0.8,0.983,1
0.7,0.858,1
0.691,1.023,1
0.791,0.076,1
0.862,0.44,1
0.552,0.643,1
0.682,0.992,1
0.794,0.322,1
0.527,0.65,1
0.771,0.148,1
0.709,1.1,1
0.668,0.997,1
0.806,0.36,1
0.803,0.98,1
0.635,0.115,1
0.835,0.341,1
0.834,0.392,1
0.819,0.369,1
0.564,0.646,1
0.741,0.107,1
0.496,0.652,1
0.741,0.904,1
0.723,0.157,1
0.843,0.405,1
0.618,0.725,1
0.773,0.82,1
0.756,0.105,1
0.675,0.926,1
0.831,0.375,1
0.633,0.939,1
0.817,0.399,1
0.716,0.007,1
0.882,0.265,1
0.575,0.756,1
0.624,0.599,1
0.694,0.085,1
0.685,0.856,1
0.803,0.345,1
0.76,0.375,1
0.837,0.198,1
0.625,0.727,1
0.569,0.932,1
0.766,0.922,1
0.804,0.319,1
0.74,0.12,1
0.831,0.322,1
0.706,0.997,1
0.615,0.611,1
0.676,0.902,1
0.773,0.808,1
0.529,0.567,1
0.748,0.931,1
0.651,0.928,1
0.712,0.902,1
0.768,0.914,1
0.772,0.997,1
0.85,0.403,1
0.73,0.844,1
0.613,0.525,1
0.736,0.893,1
0.624,0.694,1
0.624,0.049,1
0.817,0.381,1
0.647,0.899,1
0.716,0.144,1
0.721,0.331,1
0.724,0.921,1
0.639,0.876,1
0.655,1.036,1
0.608,0.692,1
0.707,0.179,1
0.857,0.345,1
0.721,0.97,1
0.841,0.071,1
0.705,0.255,1
0.646,0.618,1
0.727,0.238,1
0.664,0.94,1
0.866,0.353,1
0.81,0.005,1
0.861,0.301,1
0.845,0.374,1
0.775,0.25,1
0.562,0.658,1
0.652,0.189,1
0.606,0.902,1
0.892,0.444,1
0.67,0.969,1
0.793,0.313,1
0.71,0.922,1
0.639,0.209,1
0.753,0.371,1
0.685,0.91,1
0.753,1.097,1
0.86,0.217,1
0.791,0.393,1
0.795,0.347,1
0.757,0.139,1
0.472,0.585,1
0.691,0.089,1
0.943,0.301,1
0.586,0.769,1
0.758,0.323,1
0.561,0.562,1
0.745,0.969,1
0.768,0.268,1
0.802,0.052,1
0.775,0.085,1
0.678,0.943,1
0.698,0.595,1
0.742,0.876,1
0.701,0.146,1
0.797,0.118,1
0.562,0.592,1
0.538,0.598,1
0.705,0.963,1
0.782,0.074,1
0.534,0.591,1
0.663,0.156,1
0.664,0.72,1
0.854,0.26,1
0.764,0.915,1
0.799,0.31,1
0.596,0.676,1
0.701,0.882,1
0.675,0.932,1
0.7,0.879,1
0.72,0.982,1
0.904,0.363,1
0.635,0.665,1
0.601,0.089,1
0.687,0.033,1
0.654,0.04,1
0.653,1.105,1
0.653,0.652,1
0.82,0.355,1
0.83,0.321,1
0.508,0.568,1
0.667,0.105,1
0.627,0.978,1
0.605,0.636,1
0.79,0.325,1
0.578,0.663,1
0.578,0.645,1
0.658,0.614,1
0.788,0.337,1
0.613,0.675,1
0.648,0.093,1
0.64,0.979,1
0.718,0.139,1
0.693,0.95,1
0.637,0.123,1
0.704,0.966,1
0.885,0.36,1
0.913,0.3,1
0.716,0.082,1
0.712,0.965,1
0.828,0.302,1
0.769,0.055,1
0.846,0.273,1
0.573,0.707,1
0.675,0.901,1
0.805,0.14,1
0.627,0.914,1
0.854,0.299,1
0.799,0.408,1
0.832,0.388,1
0.785,0.1,1
0.666,0.973,1
0.621,0.679,1
0.723,0.157,1
0.731,0.078,1
0.634,0.96,1
0.555,0.708,1
0.74,0.081,1
0.793,0.365,1
0.637,0.659,1
0.581,0.597,1
0.504,0.827,1
0.527,0.733,1
0.724,0.391,1
0.796,0.06,1
0.588,0.045,1
0.818,0.287,1
0.607,0.689,1
0.763,0.09,1
0.74,0.932,1
0.933,0.258,1
0.554,0.618,1
0.567,0.546,1
0.754,1.028,1
0.704,0.15,1
0.744,0.073,1
0.839,0.296,1
0.781,0.299,1
0.839,0.357,1
0.65,0.538,1
0.709,0.198,1
0.717,0.091,1
0.757,0.136,1
0.581,0.706,1
0.624,0.607,1
0.567,0.66,1
0.928,0.301,1
0.722,0.135,1
0.553,0.734,1
0.58,0.667,1
0.765,0.206,1
0.604,0.789,1
0.879,0.442,1
0.621,0.078,1
0.679,0.619,1
0.691,0.101,1
0.91,0.3,1
0.618,0.589,1
0.799,0.016,1
0.844,0.042,1
0.696,1.005,1
0.784,0.004,1
0.586,0.99,1
0.892,0.234,1
0.57,0.988,1
0.891,0.274,1
0.708,0.901,1
0.762,0.919,1
0.895,0.314,1
0.75,0.975,1
0.607,0.6,1
0.457,0.719,1
0.691,0.897,1
0.763,0.134,1
0.558,0.649,1
0.81,0.348,1
0.656,0.936,1
0.708,0.943,1
0.75,0.106,1
0.768,0.871,1
0.787,0.071,1
0.738,0.832,1
0.633,0.79,1
0.744,0.004,1
0.738,0.039,1
0.739,0.347,1
0.638,0.866,1
0.721,1.012,1
0.883,0.376,1
0.629,0.541,1
0.693,1.032,1
0.798,0.386,1
0.943,0.337,1
0.499,0.674,1
0.73,0.112,1
0.501,0.682,1
0.854,0.339,1
0.887,0.316,1
0.679,0.091,1
0.583,0.658,1
0.721,0.062,1
0.982,0.338,1
0.716,0.787,1
0.831,0.314,1
0.713,0.025,1
0.606,0.623,1
0.753,0.107,1
0.851,0.368,1
0.537,0.676,1
0.676,0.15,1
0.716,0.979,1
0.672,1.019,1
0.957,0.284,1
0.584,0.638,1
0.87,0.347,1
0.788,0.316,1
0.717,1.021,1
0.618,0.751,1
0.757,0.95,1
0.862,0.275,1
0.582,0.668,1
0.84,0.326,1
0.727,0.989,1
0.772,1.054,1
0.681,0.64,1
0.749,0.296,1
0.69,0.113,1
0.708,0.93,1
0.68,0.03,1
0.673,1.012,1
0.699,0.093,1
0.793,0.015,1
0.656,0.641,1
0.788,0.87,1
0.8,0.291,1
0.66,0.889,1
0.707,0.139,1
0.714,1.056,1
0.627,0.683,1
0.603,0.608,1
0.714,0.144,1
0.726,1.032,1
0.683,0.045,1
0.771,0.382,1
0.651,0.748,1
0.716,0.357,1
0.686,0.968,1
0.733,0.197,1
0.568,0.901,1
0.822,0.357,1
0.971,0.243,1
0.892,0.351,1
0.722,0.123,1
0.833,0.33,1
0.72,0.032,1
0.586,0.662,1
0.814,0.02,1
0.727,0.132,1
0.638,1.04,1
0.693,0.97,1
0.751,0.168,1
0.844,0.278,1
0.911,0.288,1
0.664,0.759,1
0.7,0.292,1
0.769,0.823,1
0.682,0.161,1
0.84,0.375,1
0.761,0.995,1
0.666,0.651,1
0.689,0.042,1
0.795,0.303,1
0.973,0.368,1
0.767,0.37,1
0.638,0.854,1
0.641,0.621,1
0.706,1.059,1
0.719,0.042,1
0.588,0.599,1
0.587,0.567,1
0.65,0.973,1
0.621,0.983,1
0.764,0.917,1
0.701,0.16,1
0.653,0.101,1
0.7,0.779,1
0.857,0.449,1
0.744,1.027,1
0.818,0.311,1
0.832,0.236,1
0.666,0.938,1
0.728,0.137,1
0.726,0.109,1
0.773,0.349,1
0.779,0.19,1
0.623,0.921,1
0.627,0.739,1
0.787,0.332,1
0.639,0.907,1
0.75,0.154,1
0.622,0.091,1
0.595,0.587,1
0.747,0.089,1
0.685,0.628,1
0.734,0.242,1
0.502,0.645,1
0.558,0.782,1
0.716,0.831,1
0.71,0.093,1
0.714,0.119,1
0.743,0.194,1
0.661,0.136,1
0.727,1.023,1
0.71,0.092,1
0.756,0.145,1
0.75,0.961,1
0.793,0.001,1
0.573,0.657,1
0.749,0.836,1
0.742,0.811,1
0.623,0.93,1
0.611,1.023,1
0.652,0.021,1
0.659,0.155,1
0.677,0.061,1
0.741,0.058,1
0.808,0.241,1
0.495,0.67,1
0.651,1.008,1
0.739,0.055,1
0.621,0.695,1
0.697,0.988,1
0.808,0.354,1
0.778,0.27,1
0.606,0.614,1
0.727,0.929,1
0.568,0.734,1
0.678,0.147,1
0.643,0.528,1
0.793,0.271,1
0.813,0.377,1
0.499,0.563,1
0.696,0.005,1
0.853,0.133,1
0.86,0.262,1
0.679,0.014,1
0.669,0.157,1
0.635,0.109,1
0.659,0.811,1
0.736,0.211,1
0.684,0.184,1
0.837,0.192,1
0.746,0.233,1
0.783,0.135,1
0.572,0.74,1
0.887,0.364,1
0.581,0.643,1
0.821,0.398,1
0.642,0.988,1
0.735,0.989,1
0.8,0.337,1
0.788,0.4,1
0.808,0.086,1
0.712,0.9,1
0.904,0.377,1
0.769,0.231,1
0.608,0.668,1
0.881,0.258,1
0.692,0.195,1
0.765,0.349,1
0.771,0.075,1
0.809,0.088,1
0.671,0.11,1
0.642,0.846,1
0.767,0.296,1
0.723,0.978,1
0.775,0.114,1
0.723,0.049,1
0.63,0.989,1
0.57,0.678,1
0.66,0.62,1
0.638,0.068,1
0.627,0.608,1
0.706,0.173,1
0.697,0.015,1
0.633,0.935,1
0.874,0.312,1
0.848,0.336,1
0.699,0.747,1
0.764,0.098,1
0.577,0.694,1
0.733,0.093,1
0.959,0.347,1
0.795,0.337,1
0.664,0.004,1
0.759,0.888,1
0.749,0.18,1
0.814,0.295,1
0.74,0.872,1
0.636,0.669,1
0.688,0.095,1
0.643,1.007,1
0.769,0.147,1
0.745,0.706,1
0.707,0.154,1
0.713,0.922,1
0.729,0.08,1
0.836,0.308,1
0.745,0.248,1
0.616,0.85,1
0.652,0.093,1
0.546,0.575,1
0.896,0.335,1
0.803,0.355,1
0.847,0.232,1
0.771,0.955,1
0.783,0.407,1
0.662,0.994,1
0.757,0.892,1
0.567,0.651,1
0.57,0.578,1
0.767,0.366,1
0.614,0.927,1
0.602,0.633,1
0.658,0.006,1
0.638,0.233,1
0.563,0.753,1
0.627,0.672,1
0.522,0.642,1
0.636,0.218,1
0.879,0.3,1
0.428,0.614,1
0.58,0.625,1
0.742,0.233,1
0.803,0.281,1
0.771,0.12,1
0.553,0.64,1
0.814,0.415,1
0.787,0.304,1
0.655,0.875,1
0.75,0.315,1
0.694,0.932,1
0.713,0.286,1
0.658,0.287,1
0.642,0.116,1
0.693,0.373,1
0.651,0.11,1
0.806,0.299,1
0.956,0.341,1
0.63,0.986,1
0.564,0.668,1
0.717,0.982,1
0.656,0.563,1
0.75,0.858,1
0.783,0.039,1
0.779,0.087,1
0.678,0.842,1
0.626,0.674,1
0.815,0.285,1
0.798,0.205,1
0.521,0.838,1
0.652,0.18,1
0.701,0.058,1
0.708,0.885,1
0.766,0.071,1
0.809,0.29,1
0.557,0.689,1
0.936,0.363,1
0.699,0.062,1
0.722,0.246,1
0.691,0.928,1
0.93,0.292,1
0.591,0.678,1
0.718,0.614,1
0.808,0.377,1
0.673,0.542,1
0.764,0.12,1
0.637,0.002,1
0.782,0.367,1
0.6,0.905,1
0.698,0.895,1
0.806,0.26,1
0.642,0.899,1
0.706,0.09,1
0.591,0.763,1
0.727,0.2,1
0.69,1.069,1
0.728,0.123,1
0.683,0.148,1
0.663,0.672,1
0.765,0.349,1
0.648,0.899,1
0.879,0.341,1
0.756,0.373,1
0.629,0.858,1
0.706,0.982,1
0.685,1.025,1
0.666,0.982,1
0.855,0.372,1
0.78,0.424,1
0.845,0.294,1
0.693,0.185,1
0.625,0.157,1
0.695,0.908,1
0.829,0.992,1
0.667,0.127,1
0.603,0.759,1
0.657,0.963,1
0.752,0.055,1
0.875,0.444,1
0.642,0.876,1
0.84,0.349,1
0.739,0.064,1
0.676,0.127,1
0.686,0.14,1
0.535,0.6,1
0.764,0.287,1
0.665,0.9,1
0.67,0.107,1
0.748,0.85,1
0.596,0.942,1
0.675,0.149,1
0.92,0.263,1
0.641,0.061,1
0.741,0.018,1
0.696,0.933,1
0.799,0.137,1
0.666,0.199,1
0.484,0.635,1
0.77,0.196,1
0.679,0.971,1
0.625,0.072,1
0.739,0.424,1
0.765,0.316,1
0.646,0.122,1
0.745,0.943,1
0.606,0.818,1
0.873,0.225,1
0.69,0.947,1
0.582,0.623,1
0.624,0.631,1
0.635,0.739,1
0.784,0.17,1
0.765,0.95,1
0.72,0.78,1
0.653,0.912,1
0.677,0.054,1
0.706,0.913,1
0.673,0.069,1
0.804,0.372,1
0.778,0.066,1
0.749,0.23,1
0.538,0.688,1
0.852,0.333,1
0.691,0.892,1
0.723,0.099,1
0.765,0.241,1
0.767,0.984,1
0.69,0.925,1
0.53,0.59,1
0.667,0.978,1
0.715,0.107,1
0.74,0.638,1
0.507,0.617,1
0.691,0.921,1
0.73,0.353,1
0.635,0.558,1
0.884,0.417,1
0.73,0.063,1
0.731,0.915,1
0.527,0.762,1
0.624,0.667,1
0.705,0.869,1
0.68,0.929,1
0.717,0.995,1
0.628,0.976,1
0.662,0.794,1
0.548,0.766,1
0.625,0.791,1
0.863,0.364,1
0.85,0.402,1
0.634,0.594,1
0.699,0.177,1
0.699,0.73,1
0.568,0.612,1
0.686,0.956,1
0.605,0.07,1
0.54,0.733,1
0.63,0.233,1
0.481,0.533,1
0.815,0.139,1
0.846,0.093,1
0.724,0.117,1
0.61,0.159,1
0.646,0.133,1
0.799,0.282,1
0.566,0.56,1
0.602,0.564,1
0.786,0.453,1
0.702,0.955,1
0.584,0.73,1
0.665,0.967,1
0.797,0.266,1
0.488,0.61,1
0.931,0.384,1
0.72,0.332,1
0.851,0.27,1
0.698,0.914,1
0.79,0.33,1
0.663,0.89,1
0.676,0.097,1
0.627,1.009,1
0.647,0.94,1
0.763,0.032,1
0.85,0.415,1
0.73,0.306,1
0.618,0.677,1
0.67,0.127,1
0.665,0.935,1
0.794,0.164,1
0.638,0.97,1
0.708,0.101,1
0.934,0.406,1
0.785,0.388,1
0.617,0.126,1
0.796,0.346,1
0.597,0.585,1
0.632,0.624,1
0.771,0.026,1
0.852,0.377,1
0.805,0.233,1
0.808,0.115,1
0.904,0.33,1
0.794,0.38,1
0.922,0.297,1
0.719,0.093,1
0.679,0.592,1
0.619,0.666,1
0.842,0.36,1
0.532,0.607,1
0.656,0.958,1
0.849,0.237,1
0.88,0.418,1
0.822,0.298,1
0.868,0.338,1
0.849,0.324,1
0.665,0.134,1
0.734,0.334,1
0.649,0.076,1
0.67,0.928,1
0.648,0.975,1
0.725,0.316,1
0.667,0.087,1
0.71,0.265,1
0.727,0.88,1
0.792,0.889,1
0.768,0.156,1
0.84,0.286,1
0.67,0.746,1
0.818,0.324,1
0.66,0.643,1
0.685,0.978,1
0.73,0.863,1
0.772,0.355,1
0.66,0.081,1
0.525,0.608,1
0.631,0.901,1
0.845,0.222,1
0.845,0.381,1
0.52,0.685,1
0.587,0.842,1
0.618,0.93,1
0.783,0.448,1
0.879,0.301,1
0.602,0.866,1
0.819,0.35,1
0.713,0.422,1
0.486,0.648,1
0.652,1.007,1
0.785,0.327,1
0.717,0.578,1
0.653,0.623,1
0.626,0.918,1
0.825,0.272,1
0.829,0.202,1
0.784,0.198,1
0.691,0.909,1
0.705,0.299,1
0.868,0.354,1
0.612,0.711,1
0.595,0.718,1
0.759,0.287,1
0.854,0.147,1
0.5,0.742,1
0.631,0.695,1
0.891,0.375,1
0.833,0.366,1
0.468,0.671,1
0.575,0.665,1
0.746,0.971,1
0.656,0.982,1
0.524,0.68,1
0.749,0.988,1
0.787,0.185,1
0.688,0.214,1
0.605,0.704,1
0.603,0.725,1
0.711,0.9,1
0.772,0.984,1
0.659,0.128,1
0.842,0.322,1
0.891,0.351,1
0.694,1.018,1
0.727,0.118,1
0.7,0.089,1
0.714,0.95,1
0.628,0.894,1
0.622,0.776,1
0.681,0.893,1
0.843,0.326,1
0.553,0.944,1
0.6,0.638,1
0.624,0.166,1
0.703,0.88,1
0.817,0.321,1
0.695,0.855,1
0.587,0.741,1
0.619,0.079,1
0.811,0.214,1
0.873,0.408,1
0.735,0.209,1
0.747,0.382,1
0.812,0.369,1
0.545,0.801,1
0.575,0.142,1
0.696,0.853,1
0.851,0.446,1
0.833,0.348,1
0.771,0.38,1
0.804,0.081,1
0.678,0.13,1
0.616,0.91,1
0.86,0.352,1
0.773,0.294,1
0.551,0.925,1
0.703,0.608,1
0.749,0.947,1
0.761,0.012,1
0.707,0.987,1
0.826,0.332,1
0.812,0.354,1
0.875,0.339,1
0.759,0.977,1
0.598,1.009,1
0.686,0.923,1
0.685,0.88,1
0.703,0.059,1
0.841,0.32,1
0.602,0.67,1
0.883,0.308,1
0.611,0.743,1
0.676,0.124,1
0.556,0.635,1
0.723,0.191,1
0.66,0.713,1
0.849,0.428,1
0.861,0.266,1
0.817,0.385,1
0.89,0.264,1
0.727,0.18,1
0.558,0.667,1
0.572,0.689,1
0.723,0.115,1
0.703,0.028,1
0.726,0.621,1
0.67,0.94,1
0.833,0.4,1
0.746,0.941,1
0.819,0.245,1
0.867,0.391,1
0.866,0.382,1
0.856,0.362,1
0.741,0.105,1
0.875,0.316,1
0.859,0.413,1
0.906,0.36,1
0.553,0.692,1
0.719,0.089,1
0.704,0.095,1
0.7,0.93,1
0.815,0.221,1
0.483,0.683,1
0.741,0.05,1
0.518,0.624,1
0.71,0.89,1
0.798,0.325,1
0.494,0.725,1
0.663,0.038,1
0.679,0.044,1
0.789,0.166,1
0.923,0.336,1
0.709,0.152,1
0.591,0.685,1
0.593,0.11,1
0.507,0.691,1
0.8,0.39,1
0.71,0.899,1
0.756,0.477,1
0.588,0.503,1
0.503,0.744,1
0.775,0.388,1
0.767,0.869,1
0.728,0.058,1
0.722,0.067,1
0.565,0.901,1
0.968,0.409,1
0.628,0.104,1
0.86,0.275,1
0.602,0.903,1
0.967,0.318,1
0.75,0.334,1
0.654,0.072,1
0.632,0.715,1
0.919,0.454,1
0.669,0.729,1
0.714,0.069,1
0.77,0.334,1
0.67,0.687,1
0.731,0.396,1
0.804,0.305,1
0.57,0.617,1
0.738,0.373,1
0.483,0.634,1
0.678,0.877,1
0.662,0.993,1
0.561,0.754,1
0.611,0.688,1
0.544,0.617,1
0.697,0.914,1
0.757,0.598,1
0.652,0.935,1
0.584,0.65,1
0.788,0.227,1
0.582,0.68,1
0.628,0.953,1
0.549,0.693,1
0.708,0.025,1
0.63,0.159,1
0.654,0.21,1
0.628,1.031,1
0.56,0.906,1
0.834,0.121,1
0.537,0.622,1
0.596,0.905,1
0.978,0.308,1
0.609,0.725,1
0.681,0.062,1
0.801,0.358,1
0.694,0.821,1
0.719,0.1,1
0.745,0.366,1
0.898,0.323,1
0.727,0.901,1
0.552,0.731,1
0.785,0.655,1
0.686,0.653,1
0.681,0.72,1
0.873,0.335,1
0.611,0.693,1
0.465,0.538,1
0.815,0.241,1
0.72,0.423,1
0.663,0.712,1
0.722,0.967,1
0.653,0.081,1
0.708,1.039,1
0.59,0.933,1
0.822,0.38,1
0.552,0.64,1
0.72,0.911,1
0.713,0.857,1
0.826,0.348,1
0.647,0.656,1
0.891,0.339,1
0.671,1.066,1
0.611,0.613,1
0.535,0.726,1
0.623,0.714,1
0.809,0.307,1
0.641,0.186,1
0.843,0.228,1
0.743,0.902,1
0.743,0.99,1
0.685,0.121,1
0.569,0.587,1
0.675,0.621,1
0.607,0.98,1
0.776,0.833,1
0.603,0.669,1
0.657,0.723,1
0.711,0.047,1
0.619,0.603,1
0.814,0.344,1
0.708,0.131,1
0.83,0.862,1
0.577,0.69,1
0.58,0.572,1
0.805,0.359,1
0.66,0.727,1
0.817,0.242,1
0.817,0.458,1
0.61,0.898,1
0.828,0.367,1
0.755,0.981,1
0.662,0.677,1
0.604,0.64,1
0.739,0.882,1
0.699,0.954,1
0.575,0.852,1
0.663,0.051,1
0.871,0.279,1
0.813,0.101,1
0.741,0.044,1
0.783,0.371,1
0.598,0.62,1
0.732,0.039,1
0.626,0.101,1
0.564,0.555,1
0.722,0.985,1
0.649,0.626,1
0.59,0.081,1
0.571,0.708,1
0.52,0.677,1
0.546,0.705,1
0.869,0.298,1
0.667,0.944,1
0.596,0.734,1
0.572,0.199,1
0.81,0.213,1
0.72,0.918,1
0.65,0.926,1
0.79,0.345,1
0.862,0.339,1
0.862,0.393,1
0.574,0.902,1
0.809,0.938,1
0.723,0.807,1
0.708,0.933,1
0.461,0.713,1
0.757,0.266,1
0.563,0.632,1
0.621,0.131,1
0.692,0.157,1
0.809,0.385,1
0.578,0.602,1
0.622,0.549,1
0.845,0.265,1
0.712,0.119,1
0.653,0.037,1
0.788,0.063,1
0.85,0.401,1
0.576,0.733,1
0.737,0.954,1
0.642,0.757,1
0.604,0.981,1
0.689,0.933,1
0.695,0.909,1
0.715,1.034,1
0.698,0.893,1
0.793,0.121,1
0.799,0.384,1
0.695,0.048,1
0.938,0.344,1
0.713,0.083,1
0.638,0.112,1
0.734,0.195,1
0.665,0.669,1
0.521,0.678,1
0.688,0.883,1
0.661,0.691,1
0.639,0.906,1
0.686,0.627,1
0.618,0.687,1
0.681,1.046,1
0.602,0.772,1
0.665,0.097,1
0.686,0.07,1
0.831,0.378,1
0.975,0.222,1
0.816,0.446,1
0.857,0.231,1
0.819,0.391,1
0.695,0.674,1
0.66,0.983,1
0.654,0.639,1
0.713,0.153,1
0.61,0.7,1
0.8,0.348,1
0.733,0.994,1
0.705,1.033,1
0.887,0.39,1
0.647,0.739,1
0.643,0.122,1
0.645,0.722,1
0.756,0.884,1
0.503,0.596,1
0.871,0.328,1
0.676,1.065,1
0.549,0.625,1
0.781,0.338,1
0.831,0.255,1
0.613,0.931,1
0.686,1.017,1
0.575,0.703,1
0.691,0.129,1
0.59,0.606,1
0.728,0.96,1
0.6,0.576,1
0.702,1.035,1
0.809,0.231,1
0.773,1.015,1
0.734,0.183,1
0.69,0.131,1
0.647,0.081,1
0.643,0.175,1
0.806,0.991,1
0.886,0.307,1
0.676,0.88,1
0.718,1.014,1
0.75,0.012,1
0.549,0.709,1
0.878,0.311,1
0.56,0.667,1
0.863,0.351,1
0.649,0.974,1
0.626,0.894,1
0.67,0.85,1
0.751,0.342,1
0.58,0.688,1
0.735,0.039,1
0.806,0.342,1
0.622,0.65,1
0.606,0.966,1
0.846,0.97,1
0.649,0.583,1
0.598,0.694,1
0.772,1.042,1
0.525,0.704,1
0.669,0.693,1
0.706,0.825,1
0.621,0.62,1
0.795,0.133,1
0.759,0.315,1
0.57,0.721,1
0.686,0.112,1
0.682,0.044,1
0.698,0.938,1
0.636,0.689,1
0.854,0.365,1
0.765,0.191,1
0.805,0.364,1
0.719,0.027,1
0.891,0.25,1
0.805,0.113,1
0.723,0.932,1
0.536,0.676,1
0.648,0.948,1
0.734,0.888,1
0.916,0.246,1
0.701,1.063,1
0.724,0.372,1
0.559,0.984,1
0.758,0.898,1
0.476,0.729,1
0.619,0.085,1
0.672,0.832,1
0.535,0.765,1
0.67,0.902,1
0.638,0.62,1
0.711,0.136,1
0.783,0.363,1
0.745,0.291,1
0.668,0.655,1
0.675,0.679,1
0.816,0.388,1
0.852,0.254,1
0.712,0.156,1
0.775,0.315,1
0.549,0.978,1
0.799,0.301,1
0.91,0.328,1
0.646,0.951,1
0.706,1.01,1
0.666,0.089,1
0.705,0.964,1
0.744,0.925,1
0.88,0.324,1
0.684,0.11,1
0.56,0.703,1
0.779,0.351,1
0.763,0.127,1
0.674,0.209,1
0.778,0.885,1
0.766,0.921,1
0.802,0.365,1
0.697,0.18,1
0.806,0.38,1
0.694,0.886,1
0.859,0.299,1
0.514,0.656,1
0.601,0.649,1
0.626,0.718,1
0.636,0.767,1
0.671,0.746,1
0.692,0.922,1
0.63,0.801,1
0.655,0.632,1
0.747,0.989,1
0.702,0.125,1
0.878,0.288,1
0.931,0.219,1
0.661,0.845,1
0.484,0.746,1
0.748,0.139,1
0.79,0.106,1
0.946,0.334,1
0.843,0.325,1
0.771,0.317,1
0.499,0.76,1
0.845,0.34,1
0.901,0.385,1
0.845,0.378,1
0.777,1.009,1
0.57,0.661,1
0.477,0.651,1
0.529,0.635,1
0.721,0.881,1
0.807,0.173,1
0.709,0.296,1
0.676,0.091,1
0.677,0.177,1
0.714,0.267,1
0.835,0.129,1
0.643,0.712,1
0.658,0.945,1
0.722,0.662,1
0.682,0.059,1
0.838,0.287,1
0.644,1.032,1
0.811,0.416,1
0.622,0.621,1
0.622,0.087,1
0.586,0.817,1
0.483,0.651,1
0.716,0.949,1
0.778,0.186,1
0.671,0.133,1
0.642,0.865,1
0.636,0.043,1
0.643,1.031,1
0.79,0.358,1
0.695,0.701,1
0.649,0.934,1
0.69,0.04,1
0.609,0.714,1
0.617,0.869,1
0.776,0.144,1
0.831,0.284,1
0.778,0.125,1
0.828,0.463,1
0.613,0.716,1
0.663,0.74,1
0.597,0.173,1
0.753,0.132,1
0.804,0.345,1
0.627,0.701,1
0.739,0.079,1
0.496,0.625,1
0.612,0.972,1
0.694,0.915,1
0.751,0.37,1
0.448,0.582,1
0.722,0.035,1
0.729,0.086,1
0.758,0.871,1
0.858,0.445,1
0.568,0.672,1
0.773,0.063,1
0.686,0.193,1
0.715,0.864,1
0.786,0.087,1
0.77,0.181,1
0.668,0.145,1
0.619,0.559,1
0.661,0.872,1
0.743,0.144,1
0.866,0.351,1
0.793,1.021,1
0.739,0.088,1
0.627,0.949,1
0.647,0.913,1
0.593,1.006,1
0.736,0.349,1
0.652,0.932,1
0.841,0.372,1
0.867,0.358,1
0.636,0.048,1
0.661,0.819,1
0.598,0.932,1
0.752,0.4,1
0.642,0.707,1
0.502,0.675,1
0.724,0.114,1
0.805,0.294,1
0.823,0.232,1
0.897,0.275,1
0.702,0.182,1
0.697,0.319,1
0.769,0.296,1
0.559,0.631,1
0.666,0.991,1
0.573,0.659,1
0.724,0.951,1
0.738,0.259,1
0.847,0.277,1
0.677,0.976,1
0.884,0.361,1
0.722,0.071,1
0.669,0.117,1
0.789,0.176,1
0.732,0.373,1
0.501,0.995,1
0.69,0.144,1
0.755,0.103,1
0.865,0.393,1
0.548,0.607,1
0.762,0.39,1
0.668,0.934,1
0.854,0.334,1
0.529,0.564,1
0.463,0.643,1
0.742,0.1,1
0.816,0.3,1
0.685,0.951,1
0.668,0.075,1
0.685,0.938,1
0.635,0.1,1
0.557,0.732,1
0.682,1.016,1
0.663,0.672,1
0.605,0.55,1
0.649,0.895,1
0.834,0.258,1
0.496,0.752,1
0.786,0.332,1
0.736,0.141,1
0.803,0.308,1
0.57,0.608,1
0.614,0.952,1
0.786,0.055,1
0.554,0.592,1
0.972,0.314,1
0.622,0.568,1
0.697,0.963,1
0.746,0.1,1
0.61,0.983,1
0.616,0.924,1
0.74,0.067,1
0.752,0.255,1
0.819,0.357,1
0.692,0.104,1
0.702,0.845,1
0.705,0.007,1
0.497,0.606,1
0.675,0.123,1
0.726,0.059,1
0.467,0.64,1
0.586,0.984,1
0.556,0.989,1
0.786,0.178,1
0.633,0.659,1
0.705,0.179,1
0.522,0.578,1
0.888,0.415,1
0.614,0.666,1
0.672,0.665,1
0.684,0.974,1
0.683,0.042,1
0.894,0.358,1
0.853,0.342,1
0.735,0.324,1
0.769,0.136,1
0.719,0.072,1
