x,y,label
0.796,0.14,1
0.657,0.663,1
0.742,0.673,1
0.778,0.341,1
0.56,0.701,1
0.859,0.369,1
0.967,0.486,1
0.604,0.045,1
0.737,0.134,1
0.749,0.173,1
0.857,0.41,1
0.554,0.624,1
0.689,0.094,1
0.494,0.606,1
0.734,0.101,1
0.649,0.684,1
0.714,0.178,1
0.534,0.687,1
0.729,0.94,1
0.682,0.192,1
0.801,0.233,1
0.653,0.119,1
0.737,0.228,1
0.641,0.931,1
0.742,0.171,1
0.757,0.009,1
0.612,0.855,1
0.563,0.869,1
0.852,0.38,1
0.59,0.629,1
0.746,0.137,1
0.657,0.918,1
0.523,0.62,1
0.645,1.031,1
0.719,0.564,1
0.757,0.324,1
0.689,0.16,1
0.669,0.647,1
0.937,0.389,1
0.612,0.898,1
0.544,0.116,1
0.894,0.385,1
0.764,0.917,1
0.726,1.12,1
0.496,0.553,1
0.615,0.697,1
0.76,0.876,1
0.784,0.178,1
0.872,0.348,1
0.88,0.353,1
0.504,0.815,1
0.729,1.025,1
0.766,0.378,1
0.71,0.095,1
0.796,0.305,1
0.825,0.82,1
0.823,0.319,1
0.605,0.606,1
0.549,0.676,1
0.801,0.011,1
0.583,0.657,1
0.888,0.238,1
0.703,0.718,1
0.863,0.214,1
0.844,0.042,1
0.668,0.203,1
0.858,0.41,1
0.654,0.988,1
0.769,0.293,1
0.846,0.26,1
0.578,0.713,1
0.571,0.667,1
0.664,0.969,1
0.842,0.322,1
0.835,0.348,1
0.693,0.887,1
0.741,0.966,1
0.852,0.034,1
0.592,0.946,1
0.59,0.607,1
0.693,0.09,1
0.572,0.713,1
0.696,0.131,1
0.794,0.358,1
0.719,0.023,1
0.694,0.977,1
0.821,0.33,1
0.655,1.012,1
0.58,0.68,1
0.672,0.103,1
0.666,0.535,1
0.696,0.014,1
0.631,0.092,1
0.608,0.107,1
0.614,0.602,1
0.872,0.084,1
0.628,0.936,1
0.64,0.012,1
0.617,0.726,1
0.673,0.744,1
0.618,0.925,1
0.65,0.144,1
0.72,0.158,1
0.64,1.02,1
0.721,0.087,1
0.57,0.629,1
0.796,0.237,1
0.732,0.481,1
0.675,0.548,1
0.817,0.319,1
0.65,0.731,1
0.839,0.296,1
0.748,0.355,1
0.673,0.983,1
0.575,0.689,1
0.932,0.332,1
0.721,0.929,1
0.817,0.394,1
0.705,0.107,1
0.674,0.622,1
0.774,0.992,1
0.761,0.322,1
0.718,0.991,1
0.799,0.392,1
0.652,0.963,1
0.683,1.021,1
0.681,0.956,1
0.594,0.67,1
0.577,0.633,1
0.717,0.924,1
0.726,0.294,1
0.885,0.333,1
0.618,0.962,1
0.707,0.915,1
0.539,0.664,1
0.713,0.619,1
0.921,0.362,1
0.689,0.97,1
0.799,0.324,1
0.574,0.679,1
0.534,0.62,1
0.73,0.19,1
0.712,0.004,1
0.532,0.701,1
0.809,0.088,1
0.474,0.673,1
0.768,0.292,1
0.75,0.106,1
0.677,0.11,1
0.722,0.118,1
0.77,0.157,1
0.621,0.772,1
0.757,0.993,1
0.737,0.291,1
0.781,0.296,1
0.731,0.132,1
0.67,0.922,1
0.839,0.36,1
0.644,0.932,1
0.704,0.887,1
0.906,0.368,1
0.582,0.644,1
0.644,0.011,1
0.611,0.671,1
0.784,0.98,1
0.696,0.348,1
0.799,0.917,1
0.862,0.347,1
0.835,0.436,1
0.531,0.594,1
0.779,0.16,1
0.61,0.755,1
0.846,0.384,1
0.718,0.083,1
0.793,0.147,1
0.81,0.263,1
0.477,0.693,1
0.688,0.961,1
0.71,0.934,1
0.779,0.919,1
0.701,0.954,1
0.678,0.894,1
0.775,0.385,1
0.61,0.897,1
0.976,0.433,1
0.689,0.166,1
0.608,0.707,1
0.758,0.266,1
0.554,0.621,1
0.881,0.357,1
0.631,0.65,1
0.872,0.341,1
0.864,0.298,1
0.921,0.364,1
0.765,0.49,1
0.738,0.948,1
0.705,0.913,1
0.635,0.647,1
0.577,0.639,1
0.597,0.981,1
0.454,0.713,1
0.651,0.07,1
0.891,0.35,1
0.776,0.123,1
0.571,0.959,1
0.715,0.257,1
0.617,0.697,1
0.633,0.528,1
0.799,0.301,1
0.692,0.095,1
0.608,0.7,1
0.642,0.144,1
0.671,0.863,1
0.778,0.197,1
0.63,0.856,1
0.842,0.288,1
0.845,0.423,1
0.749,1.018,1
0.704,0.072,1
0.67,0.051,1
0.579,0.636,1
0.702,0.821,1
0.62,0.145,1
0.697,0.107,1
0.63,0.989,1
0.555,0.686,1
0.701,0.869,1
0.715,0.323,1
0.699,0.102,1
0.614,0.643,1
0.753,1.001,1
0.589,0.953,1
0.594,0.667,1
0.734,0.915,1
0.761,0.324,1
0.646,0.099,1
0.665,0.159,1
0.63,0.141,1
0.728,1.015,1
0.593,0.857,1
0.707,0.951,1
0.651,0.671,1
0.715,1.02,1
0.766,0.168,1
0.862,0.262,1
0.785,0.26,1
0.699,0.293,1
0.722,0.137,1
0.769,0.154,1
0.72,0.146,1
0.569,0.685,1
0.722,0.949,1
0.746,0.801,1
0.534,0.686,1
0.731,0.929,1
0.79,0.386,1
0.799,0.346,1
0.658,0.881,1
0.818,0.41,1
0.711,0.189,1
0.652,0.791,1
0.67,0.962,1
0.686,1.04,1
0.842,0.333,1
0.805,0.274,1
0.712,0.1,1
0.779,0.351,1
0.719,0.153,1
0.815,0.057,1
0.694,0.993,1
0.675,0.064,1
0.594,0.659,1
0.603,0.771,1
0.827,0.407,1
0.683,0.753,1
0.537,0.735,1
0.7,0.1,1
0.646,0.938,1
0.661,0.618,1
0.823,0.317,1
0.789,0.251,1
0.677,0.128,1
0.759,0.039,1
0.737,0.086,1
0.799,0.327,1
0.809,0.088,1
0.538,0.741,1
0.643,0.653,1
0.565,0.695,1
0.833,0.129,1
0.774,0.173,1
0.822,0.407,1
0.608,0.077,1
0.775,0.184,1
0.726,0.12,1
0.584,0.684,1
0.679,0.08,1
0.671,0.164,1
0.723,0.9,1
0.642,0.723,1
0.841,0.111,1
0.655,0.625,1
0.672,0.712,1
0.616,1.084,1
0.807,0.313,1
0.537,0.617,1
0.609,0.922,1
0.67,0.642,1
0.739,0.933,1
0.727,0.86,1
0.599,0.738,1
0.744,0.138,1
0.817,0.118,1
0.644,0.603,1
0.981,0.23,1
0.588,0.63,1
0.689,0.998,1
0.898,0.427,1
0.712,0.611,1
0.633,0.736,1
0.682,0.171,1
0.92,0.342,1
0.883,0.36,1
0.625,0.822,1
0.574,0.621,1
0.613,0.655,1
0.904,0.273,1
0.822,0.245,1
0.679,0.079,1
0.586,0.757,1
0.656,0.963,1
0.64,0.567,1
0.869,0.072,1
0.695,0.938,1
0.535,0.698,1
0.618,0.14,1
0.597,0.906,1
0.704,0.866,1
0.861,0.307,1
0.7,0.614,1
0.794,0.181,1
0.719,0.034,1
0.724,0.095,1
0.861,0.133,1
0.718,0.061,1
0.676,0.61,1
0.587,0.691,1
0.808,0.357,1
0.871,0.28,1
0.749,0.867,1
0.619,0.585,1
0.869,0.276,1
0.853,0.282,1
0.897,0.305,1
0.823,0.342,1
0.941,0.449,1
0.576,0.878,1
0.784,0.202,1
0.668,1,1
0.658,0.949,1
0.756,0.151,1
0.609,0.734,1
0.984,0.493,2
0.883,0.239,1
0.734,0.904,1
0.628,0.792,1
0.772,1.025,1
0.667,0.538,1
0.621,0.844,1
0.707,0.086,1
0.737,0.409,1
0.747,0.146,1
0.752,0.987,1
0.543,0.657,1
0.554,0.731,1
0.712,0.935,1
0.604,0.656,1
0.809,0.087,1
0.663,0.922,1
0.767,0.251,1
0.694,0.173,1
0.634,0.336,1
0.735,0.937,1
0.702,0.858,1
0.648,0.158,1
0.638,0.797,1
0.736,0.93,1
0.852,0.313,1
0.772,0.413,1
0.815,0.275,1
0.683,0.127,1
0.8,0.293,1
0.648,0.66,1
0.876,0.356,1
0.584,0.721,1
0.588,0.944,1
0.77,0.281,1
0.671,0.909,1
0.703,0.176,1
0.834,0.329,1
0.728,0.992,1
0.806,0.276,1
0.716,0.975,1
0.68,0.165,1
0.715,0.118,1
0.862,0.249,1
0.639,0.972,1
0.737,0.889,1
0.507,0.675,1
0.764,0.128,1
0.69,0.048,1
0.578,0.615,1
0.705,0.286,1
0.716,0.801,1
0.763,1.004,1
0.647,0.956,1
0.749,0.087,1
0.655,0.568,1
0.879,0.34,1
0.702,0.128,1
0.746,0.375,1
0.694,0.602,1
0.724,0.096,1
0.786,0.436,1
0.846,0.419,1
0.708,0.097,1
0.734,0.9,1
0.885,0.386,1
0.789,0.888,1
0.882,0.411,1
0.686,0.709,1
0.726,0.109,1
0.588,0.734,1
0.527,0.661,1
0.6,1.025,1
0.966,0.319,1
0.876,0.256,1
0.922,0.294,1
0.733,0.95,1
0.749,0.296,1
0.569,0.666,1
0.938,0.401,1
0.76,0.407,1
0.692,0.114,1
0.676,0.715,1
0.641,0.93,1
0.658,0.112,1
0.81,0.295,1
0.687,0.931,1
0.738,1.009,1
0.607,0.767,1
0.652,0.922,1
0.566,0.775,1
0.662,1.073,1
0.702,0.156,1
0.848,0.457,1
0.597,0.166,1
0.613,0.942,1
0.703,0.122,1
0.7,0.131,1
0.808,0.061,1
0.84,0.359,1
0.586,0.927,1
0.808,0.974,1
0.873,0.343,1
0.636,0.99,1
0.751,0.879,1
0.796,0.45,1
0.513,0.634,1
0.557,0.773,1
0.693,0.733,1
0.655,0.62,1
0.904,0.266,1
0.662,1.011,1
0.919,0.348,1
0.509,0.66,1
0.683,0.889,1
0.601,0.782,1
0.765,0.019,1
0.689,0.978,1
0.814,0.348,1
0.889,0.38,1
0.629,0.992,1
0.691,0.936,1
0.554,0.683,1
0.889,0.366,1
0.711,0.269,1
0.657,0.041,1
0.686,0.362,1
0.742,0.858,1
0.843,0.31,1
0.669,0.159,1
0.586,0.652,1
0.783,0.39,1
0.701,0.158,1
0.864,0.27,1
0.684,0.614,1
0.637,0.102,1
0.724,0.051,1
0.772,0.971,1
0.839,0.289,1
0.775,0.328,1
0.718,0.951,1
0.675,0.07,1
0.654,0.153,1
0.83,0.367,1
0.683,0.089,1
0.824,0.347,1
0.685,0.89,1
0.737,0.106,1
0.68,0.974,1
0.818,0.327,1
0.789,0.282,1
0.637,0.674,1
0.553,0.596,1
0.615,0.055,1
0.543,0.699,1
0.737,1.018,1
0.619,0.641,1
0.766,0.992,1
0.64,0.13,1
0.769,0.305,1
0.72,0.292,1
0.701,0.145,1
0.803,0.054,1
0.54,0.625,1
0.642,0.716,1
0.861,0.319,1
0.572,0.634,1
0.597,0.622,1
0.91,0.472,1
0.888,0.131,1
0.704,0.906,1
0.698,0.966,1
0.769,0.935,1
0.735,0.112,1
0.792,0.427,1
0.677,0.157,1
0.696,0.985,1
0.607,0.9,1
0.918,0.258,1
0.704,0.895,1
0.828,0.307,1
0.825,0.388,1
0.619,0.946,1
0.842,0.953,1
0.651,0.086,1
0.675,0.918,1
0.654,0.932,1
0.73,0.922,1
0.793,0.995,1
0.689,0.099,1
0.88,0.395,1
0.839,0.342,1
0.681,0.996,1
0.644,0.908,1
0.839,0.364,1
0.87,0.251,1
0.628,0.76,1
0.596,0.643,1
0.624,0.102,1
0.638,0.947,1
0.907,0.268,1
0.638,0.084,1
0.693,0.373,1
0.668,0.988,1
0.896,0.272,1
0.595,0.116,1
0.7,0.868,1
0.755,0.103,1
0.768,0.859,1
0.841,0.394,1
0.694,0.168,1
0.662,0.188,1
0.641,0.678,1
0.704,0.818,1
0.712,0.936,1
0.739,0.98,1
0.744,0.154,1
0.745,0.094,1
0.568,0.106,1
0.633,0.645,1
0.564,0.623,1
0.822,0.28,1
0.69,0.332,1
0.68,0.126,1
0.726,0.735,1
0.651,0.113,1
0.534,0.643,1
0.67,0.778,1
0.665,0.717,1
0.571,0.583,1
0.634,0.818,1
0.589,0.521,1
0.765,0.142,1
0.889,0.232,1
0.767,0.121,1
0.6,0.699,1
0.721,0.123,1
0.845,0.298,1
0.696,0.859,1
0.64,0.795,1
0.674,0.063,1
0.848,0.904,1
0.623,0.902,1
0.659,0.98,1
0.755,0.064,1
0.829,0.362,1
0.709,0.632,1
0.787,0.324,1
0.841,0.382,1
0.514,0.607,1
0.597,0.741,1
0.579,0.687,1
0.652,0.981,1
0.527,0.674,1
0.757,0.984,1
0.77,0.929,1
0.746,0.052,1
0.745,0.2,1
0.813,0.237,1
0.616,0.978,1
0.676,0.609,1
0.895,0.305,1
0.623,0.695,1
0.582,0.042,1
0.56,0.676,1
0.759,0.319,1
0.608,0.972,1
0.777,0.279,1
0.666,0.959,1
0.559,0.135,1
0.628,0.705,1
0.895,0.361,1
0.607,1,1
0.51,0.649,1
0.763,0.324,1
0.609,0.96,1
0.651,0.976,1
0.597,0.573,1
0.662,0.063,1
0.702,1,1
0.695,0.895,1
0.854,0.407,1
0.512,0.624,1
0.652,0.691,1
0.683,0.939,1
0.691,0.038,1
0.694,0.139,1
0.792,0.436,1
0.56,0.914,1
0.782,0.067,1
0.726,0.257,1
0.824,0.351,1
0.726,0.014,1
0.808,0.345,1
0.721,0.861,1
0.83,0.286,1
0.625,0.965,1
0.725,0.116,1
0.492,0.683,1
0.689,0.918,1
0.877,0.351,1
0.878,0.355,1
0.645,0.132,1
0.787,0.243,1
0.874,0.28,1
0.69,1.067,1
0.624,0.781,1
0.606,0.564,1
0.711,0.667,1
0.893,0.392,1
0.754,0.009,1
0.751,0.05,1
0.718,0.019,1
0.706,0.106,1
0.621,0.975,1
0.7,0.907,1
0.78,0.323,1
0.575,0.769,1
0.618,0.903,1
0.518,0.759,1
0.702,0.092,1
0.576,0.086,1
0.814,0.22,1
0.562,0.662,1
0.585,0.63,1
0.448,0.582,1
0.644,0.937,1
0.732,0.336,1
0.65,0.844,1
0.716,0.884,1
0.548,0.641,1
0.849,0.403,1
0.576,0.643,1
0.788,0.19,1
0.757,0.082,1
0.631,0.636,1
0.5,0.608,1
0.81,0.441,1
0.677,0.804,1
0.7,0.128,1
0.862,0.311,1
0.683,0.224,1
0.73,0.415,1
0.864,0.335,1
0.849,0.362,1
0.694,0.073,1
0.732,0.172,1
0.596,0.658,1
0.49,0.681,1
0.829,0.247,1
0.763,0.942,1
0.674,0.623,1
0.637,0.643,1
0.812,0.218,1
0.836,0.344,1
0.697,0.14,1
0.739,0.162,1
0.619,0.636,1
0.803,0.425,1
0.644,0.096,1
0.732,0.974,1
0.61,0.655,1
0.661,0.155,1
0.515,0.016,2
0.729,0.092,1
0.621,0.714,1
0.794,1.011,1
0.721,0.962,1
0.772,0.215,1
0.674,0.943,1
0.809,0.034,1
0.513,0.646,1
0.643,0.942,1
0.634,0.152,1
0.701,0.114,1
0.464,0.703,1
0.633,0.627,1
0.737,1.007,1
0.745,0.373,1
0.676,0.923,1
0.66,0.796,1
0.634,0.077,1
0.656,0.962,1
0.847,0.3,1
0.654,0.688,1
0.88,0.224,1
0.68,0.037,1
0.818,0.09,1
0.814,0.127,1
0.844,0.38,1
0.674,0.04,1
0.715,0.095,1
0.814,0.393,1
0.745,0.312,1
0.759,0.078,1
0.847,0.505,1
0.851,0.327,1
0.672,0.058,1
0.606,0.624,1
0.559,0.763,1
0.806,0.35,1
0.883,0.343,1
0.522,0.588,1
0.893,0.425,1
0.659,0.158,1
0.611,0.653,1
0.642,0.993,1
0.793,0.088,1
0.861,0.391,1
0.86,0.226,1
0.6,0.686,1
0.81,0.304,1
0.85,0.324,1
0.561,0.783,1
0.61,1.028,1
0.549,0.911,1
0.739,0.189,1
0.726,0.125,1
0.898,0.405,1
0.654,0.197,1
0.576,0.689,1
0.61,0.614,1
0.709,0.153,1
0.762,0.099,1
0.807,0.466,1
0.661,0.04,1
0.857,0.437,1
0.683,0.155,1
0.722,0.953,1
0.721,0.094,1
0.563,0.976,1
0.666,0.219,1
0.743,0.114,1
0.913,0.41,1
0.71,0.121,1
0.693,0.649,1
0.668,0.872,1
0.799,0.47,1
0.707,0.837,1
0.819,0.058,1
0.566,0.761,1
0.738,0.352,1
0.676,0.988,1
0.682,0.075,1
0.657,0.724,1
0.607,0.902,1
0.71,0.238,1
0.709,1.003,1
0.753,0.922,1
0.717,0.977,1
0.627,0.955,1
0.578,0.62,1
0.79,0.331,1
0.628,0.197,1
0.762,0.378,1
0.742,0.136,1
0.645,0.126,1
0.617,0.753,1
0.799,0.291,1
0.64,0.734,1
0.696,0.18,1
0.582,0.736,1
0.751,1.057,1
0.658,0.883,1
0.697,0.948,1
0.564,0.906,1
0.539,0.695,1
0.678,0.617,1
0.626,0.044,1
0.765,0.881,1
0.663,0.192,1
0.811,0.289,1
0.652,0.915,1
0.708,0.984,1
0.702,0.543,1
0.729,0.949,1
0.627,0.61,1
0.56,0.818,1
0.666,0.895,1
0.886,0.458,1
0.957,0.322,1
0.707,0.086,1
0.778,0.965,1
0.708,0.018,1
0.638,0.194,1
0.65,0.712,1
0.74,0.967,1
0.601,0.876,1
0.473,0.682,1
0.626,0.7,1
0.75,0.994,1
0.735,0.168,1
0.666,0.903,1
0.725,0.112,1
0.642,1.098,1
0.99,0.321,1
0.67,0.684,1
0.572,0.922,1
0.688,0.213,1
0.678,0.037,1
0.725,0.989,1
0.779,0.392,1
0.657,1.001,1
0.666,0.643,1
0.79,0.096,1
0.683,0.788,1
0.87,0.363,1
0.743,0.892,1
0.59,0.895,1
0.855,0.375,1
0.812,0.396,1
0.872,0.234,1
0.766,0.355,1
0.567,0.669,1
0.818,0.397,1
0.623,0.626,1
0.84,0.423,1
0.658,1.075,1
0.756,0.996,1
0.604,0.131,1
0.869,0.398,1
0.69,0.254,1
0.804,0.369,1
0.718,0.225,1
0.763,0.399,1
0.692,0.204,1
0.76,0.291,1
0.647,0.939,1
0.617,0.86,1
0.68,0.055,1
0.813,0.28,1
0.574,0.635,1
0.81,0.108,1
0.693,0.836,1
0.843,0.264,1
0.68,0.607,1
0.593,0.683,1
0.59,0.695,1
0.533,0.557,1
0.55,0.67,1
0.736,0.148,1
0.676,0.878,1
0.661,0.114,1
0.629,0.627,1
0.84,0.453,1
0.836,0.134,1
0.672,0.925,1
0.618,0.596,1
0.639,0.083,1
0.858,0.383,1
0.615,0.624,1
0.531,0.69,1
0.667,0.154,1
0.751,0.182,1
0.682,0.957,1
0.738,0.865,1
0.641,0.066,1
0.728,0.881,1
0.678,0.016,1
0.828,0.355,1
0.542,0.762,1
0.855,0.353,1
0.854,0.359,1
0.681,0.295,1
0.729,0.038,1
0.683,0.139,1
0.802,0.271,1
0.494,0.799,1
0.49,0.642,1
0.727,0.93,1
0.671,0.925,1
0.871,0.206,1
0.569,0.617,1
0.87,0.281,1
0.894,0.325,1
0.606,0.902,1
0.657,0.638,1
0.802,0.338,1
0.86,0.367,1
0.777,0.058,1
0.645,0.662,1
0.73,0.134,1
0.714,0.171,1
0.586,0.957,1
0.586,0.688,1
0.685,0.947,1
0.719,0.094,1
0.73,0.991,1
0.623,0.234,1
0.855,0.293,1
0.771,0.816,1
0.648,0.617,1
0.733,0.009,1
0.743,0.911,1
0.728,0.889,1
0.661,0.882,1
0.849,0.354,1
0.656,0.139,1
0.711,0.155,1
0.693,0.929,1
0.724,0.987,1
0.595,0.554,1
0.776,0.098,1
0.739,0.127,1
0.793,0.681,1
0.747,0.285,1
0.592,0.66,1
0.84,0.353,1
0.646,0.503,1
0.696,0.99,1
0.555,0.573,1
0.663,0.129,1
0.621,0.861,1
0.743,0.903,1
0.708,0.599,1
0.821,0.37,1
0.684,0.111,1
0.691,0.057,1
0.714,0.148,1
0.647,0.735,1
0.768,0.068,1
0.787,0.965,1
0.515,0.586,1
0.965,0.359,1
0.676,0.944,1
0.652,0.685,1
0.852,0.376,1
0.677,0.694,1
0.729,0.297,1
0.59,0.745,1
0.738,0.921,1
0.523,0.681,1
0.843,0.439,1
0.763,0.038,1
0.677,0.094,1
0.637,0.009,1
0.872,0.373,1
0.806,0.126,1
0.545,0.62,1
0.72,0.266,1
0.713,0.924,1
0.671,0.131,1
0.805,0.289,1
0.661,0.681,1
0.804,0.124,1
0.59,1.013,1
0.533,0.762,1
0.764,0.366,1
0.626,0.995,1
0.544,0.736,1
0.577,1.006,1
0.806,0.307,1
0.73,0.129,1
0.726,0.317,1
0.673,1.048,1
0.825,0.366,1
0.611,0.653,1
0.699,0.93,1
0.627,0.898,1
0.871,0.335,1
0.85,0.132,1
0.786,0.335,1
0.76,0.992,1
0.726,1.106,1
0.705,0.003,1
0.647,0.935,1
0.631,0.122,1
0.675,0.983,1
0.644,0.948,1
0.864,0.277,1
0.741,0.894,1
0.634,0.931,1
0.715,0,1
0.657,0.829,1
0.668,0.813,1
0.584,0.059,1
0.659,0.045,1
0.878,0.239,1
0.736,0.355,1
0.834,0.386,1
0.766,0.152,1
0.69,0.735,1
0.814,0.141,1
0.775,0.17,1
0.854,0.077,1
0.538,0.646,1
0.641,0.655,1
0.936,0.344,1
0.655,0.076,1
0.551,0.053,1
0.636,0.048,1
0.589,0.742,1
0.811,0.285,1
0.765,0.062,1
0.581,0.666,1
0.742,0.39,1
0.651,0.73,1
0.904,0.312,1
0.651,0.978,1
0.771,0.187,1
0.831,0.347,1
0.699,0.869,1
0.623,0.722,1
0.602,1.026,1
0.847,0.333,1
0.77,0.076,1
0.448,0.69,1
0.649,0.039,1
0.849,0.215,1
0.543,0.683,1
0.608,0.637,1
0.881,0.335,1
0.69,0.973,1
0.677,0.296,1
0.669,0.255,1
0.634,0.633,1
0.674,0.775,1
0.57,0.027,1
0.752,0.364,1
0.687,0.867,1
0.776,0.211,1
0.665,0.064,1
0.788,0.26,1
0.714,0.781,1
0.613,0.084,1
0.866,0.325,1
0.708,0.932,1
0.719,0.313,1
0.799,0.207,1
0.821,0.466,1
0.694,1.017,1
0.743,0.068,1
0.661,0.96,1
0.641,0.016,1
0.815,0.274,1
0.759,0.386,1
0.69,0.997,1
0.611,0.702,1
0.534,0.706,1
0.649,1.017,1
0.686,0.827,1
0.651,0.998,1
0.791,0.142,1
0.748,0.232,1
0.516,0.696,1
0.903,0.346,1
0.728,0.906,1
0.531,0.685,1
0.882,0.81,2
0.881,0.388,1
0.519,0.623,1
0.637,0.084,1
0.833,0.93,1
0.664,0.12,1
0.601,0.624,1
0.631,0.681,1
0.621,0.711,1
0.74,1.037,1
0.655,0.518,1
0.626,0.727,1
0.856,0.279,1
0.734,0.054,1
0.737,0.012,1
0.663,0.888,1
0.662,0.029,1
0.574,0.943,1
0.765,0.947,1
0.564,0.702,1
0.686,0.018,1
0.644,0.05,1
0.671,0.979,1
0.604,0.657,1
0.788,0.076,1
0.835,0.343,1
0.824,0.237,1
0.742,0.134,1
0.78,0.352,1
0.656,0.074,1
0.707,1.022,1
0.604,0.679,1
0.572,0.107,1
0.753,0.928,1
0.857,0.365,1
0.766,0.319,1
0.563,0.689,1
0.659,0.871,1
0.728,0.912,1
0.699,1.019,1
0.719,0.157,1
0.637,0.742,1
0.706,0.179,1
0.704,0.973,1
0.651,0.143,1
0.765,0.197,1
0.846,0.171,1
0.672,0.549,1
0.705,0.593,1
0.899,0.379,1
0.777,0.246,1
0.76,0.126,1
0.743,0.958,1
0.642,0.94,1
0.679,0.948,1
0.682,0.151,1
0.763,0.092,1
0.518,0.564,1
0.771,0.01,1
0.627,0.696,1
0.724,0.075,1
0.524,0.726,1
0.609,0.703,1
0.717,0.386,1
0.756,0.442,1
0.55,0.671,1
0.639,0.903,1
0.706,0.111,1
0.741,0.151,1
0.711,0.937,1
0.645,0.677,1
0.784,0.338,1
0.699,0.332,1
0.847,0.108,1
0.681,0.887,1
0.689,1.02,1
0.735,0.61,1
0.616,0.904,1
0.605,0.984,1
0.599,0.651,1
0.706,0.941,1
0.705,0.937,1
0.743,0.165,1
0.677,0.218,1
0.717,0.282,1
0.662,0.647,1
0.713,0.813,1
0.625,1.019,1
0.637,0.649,1
0.772,0.355,1
0.747,0.129,1
0.645,0.899,1
0.85,0.46,1
0.646,0.155,1
0.687,0.029,1
0.558,0.77,1
0.652,0.669,1
0.677,0.676,1
0.619,0.119,1
0.65,0.992,1
0.837,0.229,1
0.891,0.299,1
0.683,0.722,1
0.759,0.89,1
0.627,0.935,1
0.677,0.674,1
0.771,0.909,1
0.631,0.802,1
0.892,0.369,1
0.667,0.966,1
0.706,0.865,1
0.722,0.35,1
0.613,0.983,1
0.908,0.317,1
0.796,0.306,1
0.607,0.19,1
0.624,0.91,1
0.798,0.326,1
0.62,0.666,1
0.687,0.006,1
0.651,0.936,1
0.725,0.961,1
0.589,0.977,1
0.649,0.161,1
0.584,0.583,1
0.728,0.319,1
0.565,0.654,1
0.569,0.76,1
0.67,0.951,1
0.73,0.17,1
0.954,0.299,1
0.695,0.612,1
0.727,0.098,1
0.685,1.004,1
0.593,0.664,1
0.587,0.65,1
0.584,0.138,1
0.834,0.325,1
0.73,0.27,1
0.838,0.953,1
0.53,0.646,1
0.808,0.089,1
0.686,0.877,1
0.805,0.302,1
0.658,0.975,1
0.67,0.968,1
0.567,0.754,1
0.868,0.426,1
0.691,0.964,1
0.666,0.228,1
0.553,0.596,1
0.845,0.257,1
0.859,0.326,1
0.625,0.642,1
0.803,0.166,1
0.831,0.241,1
0.506,0.647,1
0.621,0.949,1
0.839,0.251,1
0.651,0.887,1
0.714,0.916,1
0.833,0.364,1
0.825,0.377,1
0.655,0.073,1
0.848,0.334,1
0.635,0.041,1
0.65,0.755,1
0.607,0.639,1
0.678,0.983,1
0.655,0.957,1
0.453,0.728,1
0.725,0.017,1
0.652,0.727,1
0.695,1.092,1
0.779,1.03,1
0.858,0.344,1
0.459,0.698,1
0.626,0.937,1
0.619,0.783,1
0.814,0.388,1
0.724,0.119,1
0.84,0.342,1
0.693,0.117,1
0.665,1,1
0.722,0.92,1
0.769,0.012,1
0.616,0.043,1
0.654,0.97,1
0.616,0.514,1
0.876,0.378,1
0.8,0.108,1
0.844,0.357,1
0.83,0.398,1
0.697,0.656,1
0.826,0.328,1
0.626,0.618,1
0.643,0.831,1
0.652,0.876,1
0.6,0.798,1
0.645,0.082,1
0.738,0.872,1
0.798,0.866,1
0.748,0.12,1
0.713,0.399,1
0.464,0.675,1
0.761,0.314,1
0.718,0.103,1
0.549,0.657,1
0.724,0.949,1
0.718,0.374,1
0.714,0.163,1
0.833,0.286,1
0.696,0.344,1
0.828,0.394,1
0.847,0.256,1
0.622,1.017,1
0.695,0.37,1
0.923,0.204,1
0.672,0.178,1
0.828,0.27,1
0.87,0.372,1
0.734,0.939,1
0.624,1.077,1
0.767,0.127,1
0.625,0.6,1
0.785,0.449,1
0.663,0.652,1
0.764,0.934,1
0.66,0.64,1
0.57,0.537,1
0.658,0.968,1
0.653,1.039,1
0.736,0.215,1
0.657,0.643,1
0.844,0.303,1
0.707,0.1,1
0.774,0.377,1
0.582,0.619,1
0.613,0.621,1
0.71,0.948,1
0.59,0.634,1
0.666,0.019,1
0.78,0.098,1
0.556,0.587,1
0.752,0.085,1
0.897,0.385,1
0.615,0.161,1
0.95,0.333,1
0.531,0.646,1
0.609,0.733,1
0.763,0.257,1
0.665,0.109,1
0.817,0.347,1
0.654,0.665,1
0.797,0.435,1
0.964,0.347,1
0.73,0.973,1
0.673,0.118,1
0.551,0.594,1
0.593,0.829,1
0.691,1.068,1
0.943,0.331,1
0.854,0.37,1
0.703,0.991,1
0.657,0.578,1
0.642,0.94,1
0.746,0.122,1
0.803,0.334,1
0.664,0.877,1
0.472,0.671,1
0.584,0.523,1
0.695,0.231,1
0.593,0.603,1
0.846,0.34,1
0.842,0.31,1
0.612,0.095,1
0.614,0.57,1
0.665,0.648,1
0.812,0.329,1
0.662,0.068,1
0.712,0.037,1
0.824,0.401,1
0.681,0.158,1
0.691,0.735,1
0.643,0.972,1
0.621,0.98,1
0.832,0.336,1
0.675,0.89,1
0.701,0.677,1
0.671,0.126,1
